"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","Type","RR1","RR2"
"2766",492,101,0.1264398,99508176,161717,360,2,4,161717,0.01146874,7.4843807,0.020173533,21,87.97328,8066.2974,703329,43.341007,361.13577,350.66153,4.3200006,811.0586,-47.59107,-118.60871,145.3064,161717,0.11497106,1.1914585,0.085104175,3.9999993,54.130287,204.41853,1778,1.355169,96.51558,86.041336,4.680001,28.891092,-9.554853,25.415913,1.2737503,1,383,0
"2767",493,101,0.24364144,99253132,162087,360,2,4,162087,0.021648506,9.68153,0.026818642,24,92.27386,13497.41,623480,70.51098,398.2016,387.72736,4.3200006,752.0057,-61.630077,-144.42522,140.75952,162087,0.22199292,2.732126,0.1437961,10.118,54.042515,1074.8898,4842,7.5133038,205.68317,195.20892,15.479995,-47.97569,22.152302,-17.374126,-25.9395,1,370,11
"2768",494,101,0.27535844,132745739,162455,360,2,4,162455,0.013367423,7.460264,0.02149932,20.000004,89.48418,8014.3984,599547,42.65753,360.67102,350.19678,3.9600005,753.70776,20.617393,-117.72189,95.77941,162455,0.26199102,3.1283314,0.1078735,10.324124,50.35385,1409.2498,5379,9.849974,230.1556,219.68135,13.319997,23.09247,-16.6906,48.238472,28.826387,1,368,0
"2769",495,101,0.2775219,99891465,162819,360,2,4,162819,0.00569313,5.1311393,0.013981306,14.000037,92.37071,3791.3171,665946,20.108335,306.77713,296.3029,4.3200006,789.7189,-27.05865,-133.44681,141.27493,162819,0.27182877,3.316284,0.15791829,13.076502,54.911613,1583.6744,5826,11.023931,231.54968,221.07544,15.839994,-49.856453,1.7600149,-38.64816,-16.120852,1,364,25
"2770",496,101,0.30230403,99923068,163204,360,2,4,163204,0.012339969,7.714701,0.021252621,23,90.50665,8570.393,694523,45.436855,365.50034,355.0261,4.3200006,807.7474,-37.69021,-92.37574,153.43706,163204,0.28996405,1.7649646,0.08404593,4.0006638,86.28554,448.5744,1547,2.3300579,153.10074,142.6265,3.9600005,-27.478981,1.0891627,15.419766,10.216459,1,385,0
"2771",497,101,0.064883135,99722669,163595,360,2,4,163595,0.0052954573,5.0750403,0.014215799,15,77.87189,3708.8694,700387,21.403326,305.1941,294.71985,4.3200006,818.22864,-38.825836,-89.43138,132.9465,163595,0.059587676,0.87872463,0.03820542,2.9919846,51.825817,111.190605,1866,0.7745569,52.673073,42.198833,3.9600005,-37.52806,-6.9209213,13.76463,10.444597,1,391,0
"2772",498,101,0.17899421,99747075,163972,360,2,4,163972,0.012250329,7.7452574,0.020764764,22,83.61526,8638.418,705158,47.468204,366.06955,355.5953,4.3200006,811.9439,-44.922413,-135.58614,129.86595,163972,0.16674387,1.1057976,0.061433204,4,62.323532,176.08153,1056,1.0673063,85.77156,75.29732,4.680001,-6.7505703,-9.060743,26.865858,5.520616,1,377,0
"2773",499,101,0.15987635,100020800,164333,360,2,4,164333,0.011967824,7.7210464,0.020924246,21,78.65611,8584.496,717298,48.61422,365.6187,355.14447,4.3200006,819.68195,56.162964,-125.32705,134.06624,164333,0.14790852,0.9216544,0.0576034,2.9793305,82.90153,122.32035,827,0.6517197,59.5417,49.06746,4.3200006,-21.303366,-4.80594,8.357864,12.56564,1,361,14
"2774",500,101,0.28867564,99477674,164692,360,2,4,164692,0.021930037,10.307356,0.028009119,27.00001,87.44681,15298.789,697618,81.741455,407.22147,396.74722,4.3200006,802.3911,24.276752,-134.80727,140.44737,164692,0.2667456,1.5878023,0.08821124,6,56.737694,363.04074,1361,2.2817657,137.86845,127.39421,5.040001,-4.4437447,-6.937198,29.790462,6.528085,1,359,4
"2775",501,101,0.112266876,99282648,165053,360,2,4,165053,0.020366102,9.670033,0.027011266,26,90.17149,13465.375,661166,71.07207,398.03052,387.55627,4.3200006,782.74725,34.424877,-145.1219,112.96952,165053,0.09190077,0.9343754,0.04247161,2.9988863,54.414032,125.72026,1368,0.8366579,61.51564,51.0414,4.680001,-25.166576,-2.3627572,18.780842,15.831011,1,361,25
"2776",502,101,0.38252604,133661135,165441,360,2,4,165441,0.0051269336,5.00554,0.013865761,16,71.389046,3607.9822,703731,21.884447,303.20847,292.73422,4.3200006,818.73804,-26.162453,-94.13323,142.28717,165441,0.37739912,2.1151247,0.10072023,7,77.66753,644.2203,1707,3.4688466,179.16231,168.68806,4.680001,-10.42347,-5.7851605,28.951319,9.082106,1,388,0
"2777",503,101,0.07699139,99843063,165832,360,2,4,165832,0.011880609,7.441107,0.020727318,20,67.754814,7973.2905,671118,48.992237,360.30075,349.8265,4.3200006,790.87195,78.15601,-122.760025,128.40485,165832,0.06511078,0.59766626,0.03515684,2,67.27209,51.437515,790,0.3060506,-2.830149,-13.304388,4.3200006,-6.897765,-10.530032,20.148844,13.19567,1,391,0
"2778",504,101,0.21070711,99894507,166203,360,2,4,166203,0.0268317,10.150856,0.029594332,27,91.388756,14837.742,552993,77.62913,405.01828,394.54404,4.3200006,705.28375,-15.511113,-158.80844,123.56964,166203,0.18387541,1.244546,0.0622273,4.9979334,58.17005,223.04088,1213,1.3987582,102.79294,92.318695,4.3200006,-21.216843,-4.4771285,18.95647,12.665396,1,371,4
"2779",505,101,0.14665408,99663692,166558,360,2,4,166558,0.020302558,9.168758,0.025827488,24,83.3055,12105.522,596256,66.160835,390.3654,379.89114,4.3200006,734.9962,50.224373,-168.8277,113.603806,166558,0.12635152,0.842005,0.046778057,2.9952092,82.96874,102.09203,808,0.5449832,46.52635,36.05211,3.9600005,-15.133787,-2.9186924,15.734009,14.859298,1,355,23
"2780",506,101,0.3370688,99966710,166920,360,2,4,166920,0.016674468,8.653239,0.024036776,22.000011,93.59009,10782.512,646648,56.166782,382.03238,371.55814,4.3200006,773.2538,-18.50305,-118.759285,153.29071,166920,0.32039434,1.5108969,0.08887629,5,72.49927,328.72458,1026,1.8275516,130.71922,120.24498,4.3200006,-15.903207,-4.645982,18.693817,8.562684,1,362,4
"2781",507,101,0.07103124,99968319,167293,360,2,4,167293,0.016810542,8.541955,0.024475515,23.000118,89.597534,10506.958,625022,55.737007,380.16846,369.6942,4.3200006,763.0487,15.108398,-129.98102,123.07915,167293,0.0542207,0.6511342,0.03100639,2,68.754585,61.052505,1126,0.36049974,9.508236,-0.96600384,4.680001,-17.59135,-3.2701218,23.840305,13.283005,1,373,0
"2782",508,101,0.09852643,99666961,167654,360,2,4,167654,0.01763062,9.028867,0.024669034,26,81.32826,11738.942,665827,65.01101,388.1514,377.67715,3.9600005,790.576,63.305176,-110.222435,113.6711,167654,0.08089581,0.6116724,0.038229525,2.0026395,63.771515,53.87661,666,0.32823208,0.50551283,-9.968727,4.3200006,-2.4654949,-3.7831233,20.25091,13.477141,1,361,27
"2783",509,101,0.1317875,99766871,168030,360,2,4,168030,0.013015527,7.9013324,0.022132583,28,68.61982,8990.072,690719,54.72244,368.94244,358.4682,3.9600005,815.5449,3.9308085,-78.91373,101.846016,168030,0.11877196,0.93017244,0.04650862,4,50.26254,124.59179,1049,0.8642846,60.866447,50.39221,4.680001,-9.851192,-8.111272,24.002323,13.6182995,1,376,0
"2784",510,101,0.09828903,99484057,168389,360,2,4,168389,0.016894959,9.238865,0.024376953,26,94.67071,12291.354,727516,63.717957,391.46225,380.98804,4.3200006,820.9902,-42.82641,-110.62942,164.70299,168389,0.08139407,0.6414766,0.040092286,2.0000002,51.026505,59.254883,728,0.4125616,7.356437,-3.1178026,3.9600005,-17.768032,-7.902023,16.862438,2.5016708,1,359,0
"2785",511,101,0.14981273,143604220,168728,360,2,4,168728,0.028764488,11.195181,0.030587927,28,100.04792,18047.818,627434,91.07784,419.11954,408.6453,4.3200006,748.94714,-64.87393,-161.2963,135.053,168728,0.121048234,0.9959533,0.049797665,4,54.69439,142.83691,1180,0.9394977,70.706024,60.231785,3.9600005,-22.486952,-5.5378456,22.379232,0.0474469,1,339,6
"2786",512,101,0.21389309,99707545,169053,360,2,4,169053,0.012665934,7.928184,0.02070022,22,89.21524,9051.279,714616,48.272175,369.431,358.95676,3.9600005,821.61725,26.702114,-132.92299,110.12824,169053,0.20122716,1.2737323,0.09797941,3.9999979,77.1622,233.62473,1161,1.2761289,106.13093,95.656685,4.680001,14.100022,-4.124322,23.525341,12.574303,1,325,27
"2787",513,101,0.09043365,100197769,169391,360,2,4,169391,0.010158978,7.4526286,0.019873677,21,70.40719,7998.0015,787284,48.217056,360.52356,350.04932,4.3200006,863.90204,34.767963,-96.919266,149.52301,169391,0.08027467,0.7551719,0.03974589,2.122282,54.0995,82.12099,1023,0.55082333,30.853306,20.379066,5.400001,-2.7762294,3.1878874,24.944721,17.342712,1,338,22
"2788",514,101,0.06814044,99953024,169764,360,2,4,169764,0.014123199,8.6295185,0.02319763,23.000002,72.327934,10723.477,759281,63.268356,381.63712,371.16287,4.3200006,845.2051,60.765305,-113.21029,132.95476,169764,0.05401724,0.5903272,0.031069852,1.9999827,63.83773,50.182014,929,0.30840528,-4.609348,-15.083588,4.3200006,-12.3671465,-16.464035,17.999634,11.437671,1,373,0
"2789",515,101,0.11343799,99871009,170128,360,2,4,170128,0.014896413,9.131066,0.023353111,25.0001,82.952484,12006.196,805979,66.03582,389.7722,379.29794,4.3200006,869.53204,37.93918,-155.47835,110.78869,170128,0.09854157,0.7168833,0.03982685,2,51.0888,74.00472,751,0.5113816,23.360651,12.886411,4.3200006,-5.437309,-8.243493,17.894407,16.101736,1,364,0
"2790",516,101,0.16581374,100127952,170481,360,2,4,170481,0.012199092,7.8892775,0.020926466,22.000036,82.64813,8962.66,734699,49.524757,368.7226,358.24835,4.3200006,827.7115,44.53117,-139.38644,138.63039,170481,0.15361466,1.2908494,0.08067809,4.6935163,64.21342,239.94609,1562,1.4351232,108.0532,97.57896,5.040001,13.696736,-3.4722846,31.91668,10.184407,1,353,21
"2791",517,101,0.21603495,99667326,170844,360,2,4,170844,0.011685978,7.8384757,0.021014681,22,87.18336,8847.605,757113,47.720787,367.79233,357.31808,4.3200006,845.1471,-55.507534,-76.07861,158.50258,170844,0.20434897,1.2183465,0.06768592,4.0227895,53.246994,213.74902,1046,1.4042206,99.72915,89.25491,3.9600005,-19.253845,-7.2772093,20.123823,1.9011039,1,363,0
"2792",518,101,0.4526551,99814185,171192,360,2,4,171192,0.014447811,8.764628,0.022531178,25,96.38734,11061.895,765645,57.026413,383.8742,373.39996,4.3200006,843.9905,-42.585358,-159.29309,122.78178,171192,0.4382073,1.9851506,0.11028615,5.9999995,77.29666,567.47845,1295,3.05157,170.02997,159.55573,4.3200006,-10.535304,-7.999129,19.813644,12.647622,1,348,13
"2793",519,101,0.2577634,123626324,171538,360,2,4,171538,0.003353453,4.300448,0.011169994,14.032499,60.299637,2663.1145,794141,18.284403,281.3455,270.87125,4.3200006,868.93726,-28.778843,-119.22075,146.23355,171538,0.25440994,1.1814065,0.073837906,5,61.65205,200.98386,790,1.2116224,95.29554,84.8213,4.3200006,-14.407714,-0.31291747,12.8523035,14.70219,1,346,20
"2794",520,101,0.0541065,99689793,171902,360,2,4,171902,0.014816989,8.655043,0.02377759,26,78.16258,10787.005,728016,61.068817,382.06238,371.58813,4.3200006,828.57275,17.816364,-95.618805,145.72493,171902,0.03928951,0.52831733,0.029350962,1.3581755,60.819862,40.19317,1023,0.25601214,-20.590443,-31.064684,5.040001,3.8342752,-2.9049175,24.784494,18.584812,1,364,0
"2795",521,101,0.15298395,100231959,172272,360,2,4,172272,0.011845125,7.2228947,0.020935927,21.000011,79.64051,7512.51,634228,42.286865,356.01477,345.54053,4.3200006,772.7631,-14.874358,-81.19644,150.7931,172272,0.14113882,0.98006535,0.054448076,4.0005207,55.679276,138.31604,980,0.8960009,68.390335,57.9161,4.3200006,-13.447428,-13.025355,20.572256,8.244571,1,370,0
"2796",522,101,0.08525479,99770118,172645,360,2,4,172645,0.016003046,8.216498,0.0243813,23.000006,76.514275,9721.5625,607482,55.560238,374.57468,364.10043,3.9600005,758.1177,35.562534,-63.66604,133.04132,172645,0.069251746,0.7564977,0.0360237,2.0028849,65.01866,82.40958,1190,0.49860242,31.105892,20.63165,3.9600005,-26.640228,-7.693018,15.028833,10.622636,1,373,0
"2797",523,101,0.15665942,99912234,172991,360,2,4,172991,0.018369403,8.115311,0.025202828,24,81.95045,9483.59,516271,52.300797,372.79028,362.31604,4.3200006,689.41296,11.148688,-142.97073,104.55804,172991,0.13829002,1.4302237,0.06218364,6,65.86909,294.55774,2130,1.74341,122.81757,112.34333,3.6000004,-40.220818,-2.1815965,11.244778,9.301833,1,346,19
"2798",524,101,0.1011176,99701397,173329,360,2,4,173329,0.010047893,6.3606915,0.018707916,14.219283,83.90164,5826.0093,579824,32.052753,337.70966,327.23544,4.3200006,733.235,37.50973,-132.40965,132.0042,173329,0.09106971,0.96942705,0.042149004,3.061481,74.88506,135.32959,1486,0.75914323,66.81872,56.344482,3.9600005,-30.289484,-2.9512389,14.183212,14.944717,1,338,41
"2799",525,101,0.13319913,99536570,173700,360,2,4,173700,0.012105755,7.187989,0.021203509,22,69.11975,7440.0757,614590,45.167133,355.31717,344.84293,4.3200006,758.38513,59.57149,-101.87845,134.43967,173700,0.12109337,0.9101166,0.04550583,2.9997215,70.90605,119.27697,985,0.6828971,57.727646,47.253407,4.3200006,-9.063071,-1.1669912,23.369427,15.365281,1,371,0
"2800",526,101,0.16148299,99714644,174087,360,2,4,174087,0.01162463,6.6971407,0.020734182,19.000002,85.877716,6458.644,555600,35.077847,345.13196,334.6577,4.3200006,724.5602,-10.661687,-101.06638,117.584114,174087,0.14985836,1.4083828,0.05633531,3.9999998,91.91506,285.63004,1906,1.4620229,120.601585,110.12734,4.3200006,-28.946142,-5.98077,24.674068,11.743575,1,387,0
"2801",527,101,0.084628984,99305605,174455,360,2,4,174455,0.014315374,7.7742405,0.022665424,23,76.99773,8703.189,607961,49.67376,366.6074,356.13315,4.3200006,753.812,11.239403,-119.59155,128.82909,174455,0.07031361,0.9209549,0.036838196,3.898963,51.24228,122.13474,1737,0.8523602,59.43236,48.958122,4.3200006,-30.541012,2.0290747,21.135057,15.208683,1,368,29
"2802",528,101,0.10859612,129722979,174833,360,2,4,174833,0.035239723,11.364016,0.034436412,30,94.909454,18596.283,527708,95.550026,421.275,410.80075,3.9600005,693.0163,41.051666,-105.588326,126.51488,174833,0.0733564,0.75871205,0.036129147,2.9969625,76.289566,82.89273,1130,0.46269205,31.52678,21.05254,3.9600005,-23.815918,-6.3739414,17.480259,11.563858,1,378,0
"2803",529,101,0.2763902,99717777,175192,360,2,4,175192,0.026678441,10.081302,0.030003874,29,91.970856,14635.1,548574,76.37562,404.0282,393.55396,3.9600005,712.7273,51.997223,-112.15419,103.32716,175192,0.24971175,1.6827955,0.07011648,4.999747,78.8363,407.7793,1633,2.199456,146.23564,135.76141,4.3200006,-19.848494,-2.2674043,25.582396,13.101833,1,359,13
"2804",530,101,0.28395528,99992168,175545,360,2,4,175545,0.03239326,11.41336,0.0332751,30,95.067604,18758.129,579075,96.405304,421.8989,411.42465,4.3200006,723.44965,25.267586,-137.29726,132.09274,175545,0.25156203,2.015794,0.07753054,4.999813,96.606674,585.1333,2326,2.9248443,172.23582,161.76158,3.9600005,-34.79987,6.8555484,14.873174,16.17486,1,353,22
"2805",531,101,0.09904847,99639202,175914,360,2,4,175914,0.017391771,8.511261,0.02540675,24.000002,81.68463,10431.584,599800,57.663067,379.6501,369.17584,3.9600005,753.6279,28.993168,-70.432556,124.948296,175914,0.0816567,1.0158986,0.040635943,2.999823,51.604088,148.6152,1820,1.0269638,73.56132,63.087082,4.3200006,-30.758057,-8.134171,24.73621,6.8761744,1,369,0
"2806",532,101,0.19015075,99691020,176286,360,2,4,176286,0.011309305,7.299709,0.021036625,23,83.89748,7673.1484,678481,42.144985,357.5381,347.06384,4.3200006,804.9972,-27.953384,-85.3922,121.30259,176286,0.17884144,1.409655,0.061289348,4,80.533195,286.1463,1600,1.5383588,120.7316,110.25736,4.3200006,-26.84735,-3.2072914,20.763254,12.315601,1,372,3
"2807",533,101,0.23242846,100015568,176664,360,2,4,176664,0.007982757,5.9897323,0.016872486,17,77.180145,5166.2725,647179,29.744196,329.05664,318.5824,4.3200006,780.11615,-13.753782,-108.15365,146.78294,176664,0.2244457,1.4124705,0.0672605,3.9999936,68.8619,287.2905,1280,1.6469072,121.01893,110.544685,4.680001,-14.608763,0.04939059,26.092918,9.92224,1,378,0
"2808",534,101,0.22856069,99461551,177032,360,2,4,177032,0.028613234,10.45604,0.031212062,27,99.632034,15743.345,550212,79.57614,409.2838,398.80957,3.9600005,712.7943,23.969538,-93.57467,130.62213,177032,0.19994745,1.4150094,0.064318605,4.7020283,100.58486,288.32422,1442,1.4253408,121.277534,110.80329,3.9600005,-26.73583,3.5491505,15.279495,13.885669,1,368,0
"2809",535,101,0.07813474,99716274,177378,360,2,4,177378,0.022611218,9.270285,0.027672492,25,86.5072,12375.097,547299,66.40555,391.95114,381.4769,4.3200006,705.25336,46.569252,-142.0198,123.302345,177378,0.055523522,0.6118809,0.030594045,2,58.037987,53.91334,971,0.3500191,0.5545833,-9.919657,4.3200006,-8.80007,-2.9534736,27.414433,8.909063,1,346,0
"2810",536,101,0.20673113,146916141,177697,360,2,4,177697,0.007975115,6.05416,0.016362594,17,88.90192,5278.011,661810,28.357225,330.5973,320.12305,4.3200006,780.8936,-74.26416,-154.75769,131.42372,177697,0.19875601,0.9815368,0.06134605,3.000004,55.856586,138.73169,698,0.88767684,68.60638,58.132137,3.9600005,-16.143799,2.19966,15.579625,7.147234,1,319,41
"2811",537,101,0.15661722,100097962,178030,360,2,4,178030,0.013212596,8.099824,0.021891417,22.000034,89.17266,9447.429,715032,50.368668,372.51523,362.041,4.3200006,820.2213,-18.447344,-124.764854,130.0581,178030,0.14340463,0.9129838,0.05072132,2.9999628,49.668934,120.02968,837,0.833188,58.18058,47.70634,4.3200006,-14.826194,-4.9776883,17.454908,12.950027,1,333,11
"2812",538,101,0.13823912,99602282,178388,360,2,4,178388,0.010805918,7.3206625,0.019893104,21,68.93831,7717.2627,714170,47.03496,357.95084,347.4766,4.3200006,817.98236,86.71654,-130.53502,113.1307,178388,0.1274332,0.8978819,0.04988233,2.0147784,66.82611,116.091644,911,0.6833916,55.778725,45.304485,5.040001,-1.3100433,-4.9434204,23.79173,14.237556,1,358,0
"2813",539,101,0.07534721,99713887,178752,360,2,4,178752,0.016937895,8.483731,0.02473391,25,78.88354,10364.213,611895,58.284325,379.1836,368.70935,4.3200006,753.90674,37.069355,-115.883545,135.47023,178752,0.058409315,0.6403765,0.029108023,1.9998446,54.11611,59.05182,1011,0.40002134,7.1092744,-3.3649654,3.9600005,-18.557425,-1.7840106,19.191778,15.36435,1,364,8
"2814",540,101,0.21273854,99900986,179130,360,2,4,179130,0.008869655,6.1076784,0.018177614,19,73.9118,5371.7383,605631,31.597128,331.86465,321.3904,4.3200006,756.786,-31.856512,-78.78017,142.52368,179130,0.20386888,1.4475217,0.068929605,5,60.0534,301.72595,1480,1.8548559,124.548744,114.0745,5.040001,-6.7088003,1.9747422,33.416874,3.560683,1,378,0
"2815",541,101,0.25665167,99558101,179490,360,2,4,179490,0.0047230385,4.0039477,0.012670721,12.394606,62.037033,2308.5503,488785,15.367836,271.05838,260.58414,3.9600005,682.0664,27.878916,-103.46242,98.89506,179490,0.25192863,1.71593,0.07149708,4.00035,82.84442,423.99588,1683,2.2417448,149.04347,138.56923,3.9600005,-25.539495,0.5950737,21.383085,12.212616,1,360,4
"2816",542,101,0.059926845,100120621,179836,360,2,4,179836,0.019558957,9.014064,0.025754469,23.00001,93.27034,11700.481,598216,60.925186,387.9151,377.44086,4.3200006,741.4325,3.770013,-132.80408,138.35626,179836,0.04036789,0.5980839,0.028480187,3,52.555466,51.509426,1276,0.3602003,-2.7295642,-13.203804,3.6000004,-31.231005,1.6139903,14.209022,6.6793475,1,346,46
"2817",543,101,0.061867855,99463099,180214,360,2,4,180214,0.0040758,4.330308,0.012479274,13.000001,79.5061,2700.2256,662502,15.479229,282.3419,271.86765,4.3200006,792.5529,-49.044926,-55.209415,161.89043,180214,0.057792056,0.5932703,0.031224752,2,72.83213,50.68363,877,0.29036674,-3.8932142,-14.367454,4.3200006,-10.936077,1.7778943,25.830175,6.0299115,1,378,0
"2818",544,101,0.10000904,99348322,180597,360,2,4,180597,0.007888113,5.865063,0.017507652,20,73.67145,4953.451,627964,29.254023,326.02783,315.5536,4.3200006,775.04333,20.511097,-101.17764,107.984535,180597,0.09212092,1.2998166,0.049992945,4.756563,70.44346,243.29135,2641,1.4045906,109.050064,98.57582,3.9600005,-45.60913,1.7589852,13.608904,11.367485,1,383,0
"2819",545,101,0.13618694,126724060,180975,360,2,4,180975,0.0033704618,4.4285955,0.011443399,12.000047,77.7511,2824.194,837925,16.442406,285.57382,275.09958,4.3200006,894.00793,-72.990685,-73.92796,158.29617,180975,0.13281648,0.81773716,0.048102185,2.9851348,57.058678,96.29195,725,0.6161455,42.315067,31.840828,4.3200006,-14.948662,5.066265,15.838083,11.346089,1,378,0
"2820",546,101,0.42378336,99520720,181342,360,2,4,181342,0.028844958,11.330635,0.03095802,30,94.8508,18487.195,640916,95.215004,420.85138,410.37714,3.9600005,768.0445,31.824076,-129.87909,121.0577,181342,0.3949384,1.7274199,0.10161293,4.00022,108.845825,429.693,1088,2.0571115,150.00449,139.53024,3.9600005,-18.878624,0.125185,11.486559,13.036403,1,367,0
"2821",547,101,0.0624799,99659072,181691,360,2,4,181691,0.00976422,6.6193695,0.018698784,17.001348,92.22976,6309.5117,646187,33.272743,343.44995,332.9757,4.3200006,777.1201,-71.3842,-121.94665,126.471794,181691,0.052715678,0.59343916,0.028259007,2,53.303947,50.712482,962,0.34811133,-3.8522394,-14.326479,3.9600005,-14.773075,2.7322013,25.577055,5.602976,1,349,20
