"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","Type"
"267",266,213,0.08935275,61887479,52189,360,2,3,52189,0.07237242,28.874964,0.046052575,87.99923,55.83103,120061.945,1658946,769.5337,551.2816,542.772,6.1200013,1002.01117,-273.43057,-678.3018,52189,0.01698033,14.737243,0.033043146,50.7816,57.014885,31274.83,1841827,204.35226,454.42767,445.91803,3.9600005,-1296.6819,88.18633,-348.41272,1
"268",267,213,0.09518438,62213083,52384,360,2,3,52384,0.079686664,30.472336,0.04995465,90.9962,55.10949,133713.11,1677986,861.5627,559.0352,550.5256,6.1200013,1053.7618,-213.75313,-623.0321,52384,0.015497712,15.837387,0.030574106,57.982555,59.508415,36118.49,2330569,230.39041,464.79504,456.28537,3.9600005,-1474.0948,-130.68936,-323.13184,1
"269",268,213,0.089323826,61728246,52574,360,2,3,52574,0.072504774,28.062628,0.046307966,69.99991,53.576244,113401.59,1564057,744.37396,547.1724,538.6628,5.760001,1054.1821,-45.338013,-580.77606,52574,0.016819054,16.453815,0.033442713,48.96096,55.356064,38984.836,2317897,259.5511,470.29352,461.78387,6.4800014,-1482.128,-184.65784,219.33917,1
"270",269,213,0.1249712,61933626,52776,360,2,3,52776,0.09568196,35.345345,0.051523827,83.03982,50.304443,179898.25,1880169,1217.7737,580.3973,571.8876,6.1200013,1081.96,-75.22032,-723.862,52776,0.029289244,14.246396,0.039905872,60.453068,50.62645,29226.213,997848,203.37532,449.54984,441.0402,3.9600005,-948.04926,146.77094,-219.73328,1
"271",270,213,0.09875452,97037615,52973,360,2,3,52973,0.07970161,31.738634,0.050781816,84.99934,54.28728,145057.1,1820002,942.7666,564.89825,556.38855,6.1200013,1135.226,-53.40971,-619.1559,52973,0.01905291,16.242022,0.036254514,62.553886,53.357224,37987.67,1993799,258.20816,468.42792,459.91827,3.9600005,-1339.533,-23.543566,-401.13425,1
"272",271,213,0.1083139,61436729,53173,360,2,3,53173,0.05470882,30.233974,0.047463067,105.996956,55.15836,131629.42,2406000,854.9016,557.9044,549.3947,6.4800014,1392.4869,-181.38441,-549.956,53173,0.053605087,39.466553,0.05040428,181.91257,52.239086,224295.69,4184224,1505.9283,596.27856,587.7689,3.9600005,-1885.71,404.992,-489.90564,6
"273",272,213,0.09582721,61835043,53362,360,2,3,53362,0.08762245,31.092134,0.051562414,86.99622,52.82267,139207.8,1588723,917.2359,561.93475,553.4251,6.4800014,979.791,-211.02686,-667.07745,53362,0.008204757,10.817379,0.02377446,49.66323,52.8456,16850.258,2053718,117.83016,409.89944,401.38977,3.9600005,-1369.989,40.90085,-397.89996,1
"274",273,213,0.10541187,61954804,53560,360,2,3,53560,0.04455833,32.30225,0.046146072,117.23621,52.064796,150254.7,3372090,1015.8909,567.4323,558.92267,8.640001,1606.6658,-239.13962,-763.7225,53560,0.060853545,50.251675,0.064507924,193.8964,56.315742,363633.22,5975547,2328.0308,631.06757,622.5579,7.920002,-2164.02,960.47864,80.05837,6
"275",274,213,0.095911145,61251237,53750,360,2,3,53750,0.06840501,28.297668,0.045937773,75.99991,53.58886,115309.16,1685683,757.8374,548.3735,539.86383,5.760001,1106.2189,-130.99055,-574.01654,53750,0.027506135,19.619843,0.043406732,52.614243,59.826454,55431.105,2015227,348.4624,495.63522,487.12558,3.9600005,-1352.8883,29.91809,-358.59946,1
"276",275,213,0.106509805,61712973,53940,360,2,3,53940,0.030559722,36.82632,0.048013456,129.50363,53.95395,195289.61,6390425,1364.0685,579.99255,571.48285,13.319997,1946.1321,-1177.6886,-1010.3243,53940,0.075950086,73.84756,0.08150945,264.54083,50.81339,785298.5,10339666,5421.5093,684.61096,676.10126,14.039996,-2318.9028,1988.937,470.30313,5
"277",276,213,0.09035858,61624353,54141,360,2,3,54141,0.07535712,30.322561,0.0488286,82.996315,51.819885,132401.92,1756993,885.73816,558.32574,549.81604,6.4800014,1077.3755,-144.78062,-665.5006,54141,0.015001463,13.230473,0.030555364,62.33049,51.623238,25206.537,1680272,176.26651,438.8965,430.38687,3.9600005,-1235.7651,65.73857,-351.60837,1
"278",277,213,0.08702305,61611991,54341,360,2,3,54341,0.038088717,45.754086,0.057049982,138.05624,54.713005,301454.8,7914544,2107.0183,610.5707,602.061,14.039996,2041.5504,-1645.3665,-859.02673,54341,0.048934337,70.543274,0.0735592,234.18954,52.325386,716594.9,14644009,4893.471,676.0293,667.51965,14.399996,-2894.355,2342.5364,-250.28642,5
"279",278,213,0.060122505,61692006,54535,360,2,3,54535,0.036700685,21.557426,0.034826215,59.99637,54.30298,66920.06,1823401,442.7603,509.197,500.68735,6.1200013,1161.7991,-230.93155,-594.45306,54535,0.023421822,19.966593,0.042123612,63.743385,62.769238,57407.73,2451036,352.35565,498.15796,489.64832,3.9600005,-1474.5448,41.913517,-466.46506,1
"280",279,213,0.17647196,61742731,54720,360,2,3,54720,0.12164333,69.0069,0.087906875,218.40016,48.543537,685721.06,5637145,4794.9336,674.7107,666.201,13.6799965,1897.4929,307.28476,-1120.9463,54720,0.05482864,65.305664,0.07288579,212.72571,53.835663,614135.44,11200997,4267.924,660.7258,652.2161,15.839994,-2989.017,463.1059,1199.237,5
"281",280,213,0.061421137,61268257,54923,360,2,3,54923,0.04669897,24.651424,0.039129246,72.999306,53.886063,87507.75,1873869,578.41406,528.50946,519.99976,6.1200013,1163.1788,-224.75555,-618.7585,54923,0.0147221675,13.701766,0.03065272,61.00532,51.663486,27034.33,1836301,189.04265,443.93683,435.4272,3.9600005,-1280.0712,79.39467,-405.43893,1
"282",281,213,0.114782825,62034519,55114,360,2,3,55114,0.066365734,36.05369,0.05128548,118.99658,57.969494,187181.11,2820448,1176.851,583.2546,574.74493,6.4800014,1488.6957,-171.87428,-622.50397,55114,0.048417095,37.525013,0.04798595,173.99141,52.09955,202770.22,4187988,1367.1445,589.01434,580.5047,3.9600005,-1890.2417,409.12793,-494.7922,6
"283",282,213,0.044367667,89984194,55310,360,2,3,55310,0.036635693,22.21354,0.035428293,66.99934,53.917244,71055.55,1939517,472.20782,513.51434,505.0047,6.1200013,1207.3182,-265.49435,-583.4015,55310,0.0077319737,10.531258,0.023507271,41.98574,53.00387,15970.662,2065535,111.622314,406.03934,397.5297,3.9600005,-1353.9034,117.25104,-450.29022,1
"284",283,213,0.08206113,61970628,55505,360,2,3,55505,0.06763359,29.879139,0.04720243,86.99629,54.899292,128557.86,1900799,833.2494,556.2044,547.6947,6.1200013,1166.0068,-169.9591,-619.50226,55505,0.014427533,15.235599,0.02730394,45.191628,56.76367,33425.78,2316805,219.80313,459.21667,450.707,6.1200013,-1477.0457,-232.62582,218.17816,1
"285",284,213,0.07240896,61748628,55701,360,2,3,55701,0.061521616,28.679873,0.0448123,86.99929,55.65181,118445.05,1925259,763.2968,550.3054,541.7957,6.1200013,1166.2772,-189.79309,-640.7731,55701,0.010887346,13.086643,0.028143318,45.849606,57.559425,24661.473,2265150,161.76979,437.3225,428.81287,3.9600005,-1434.4294,45.94833,-425.1936,1
"286",285,213,0.08434244,61956855,55894,360,2,3,55894,0.05121452,27.534264,0.044338588,86.99993,57.410957,109171.53,2131652,693.8303,544.43536,535.92566,5.760001,1342.4651,13.545517,-469.13214,55894,0.033127923,29.402906,0.03936132,107.59852,50.046795,124492.45,3757931,870.0374,553.89075,545.38104,6.8400016,-1802.6239,-188.9871,590.1438,6
"287",286,213,0.09292315,61825222,56098,360,2,3,56098,0.079518594,32.996487,0.049544275,84.99595,54.353584,156782.6,1971647,1018.30756,570.495,561.98535,5.760001,1181.7521,-73.9807,-642.53625,56098,0.013404552,12.268651,0.028074717,56.79223,53.77149,21674.852,1616977,147.87387,428.02808,419.51843,3.6000004,-1205.559,52.661144,-373.03726,1
"288",287,213,0.09377338,61490479,56290,360,2,3,56290,0.04311389,28.093296,0.041743383,95.99993,60.544525,113649.59,2636032,703.57684,547.3297,538.82007,5.760001,1515.0465,56.01565,-473.1574,56290,0.050659485,37.03096,0.04802978,181.4672,54.953056,197466.06,3897909,1287.5519,587.1059,578.5962,3.6000004,-1827.2046,251.71953,-546.2637,6
"289",288,213,0.057284888,61611122,56484,360,2,3,56484,0.043320525,22.836275,0.03677339,54.999992,54.596416,75095.35,1733482,493.32065,517.4957,508.98605,5.400001,1174.6165,-50.308723,-525.48224,56484,0.0139643615,14.725194,0.029990211,47.160126,52.95713,31223.713,2235957,214.9893,454.30988,445.80023,6.4800014,-1456.4407,-132.48701,256.8302,1
"290",289,213,0.10260849,62539529,56676,360,2,3,56676,0.036450848,29.347263,0.041218065,101.95593,55.109375,124021.71,3402437,813.3611,553.618,545.1083,7.2000017,1675.0387,-158.72575,-668.9306,56676,0.06615764,49.764397,0.064629085,185.44507,58.05106,356615.28,5390387,2240.524,629.6644,621.1547,6.4800014,-2093.4617,805.8564,-42.265068,6
"291",290,213,0.148769,61398385,56870,360,2,3,56870,0.11813117,39.59652,0.058748547,117.995384,54.351837,225775.36,1911226,1453.0226,596.752,588.2423,6.4800014,986.02563,-195.7086,-821.5245,56870,0.030637844,17.661133,0.040507186,52.852264,53.778717,44915.844,1466025,300.25732,480.49002,471.98035,7.560002,-1114.88,-23.255796,421.43808,1
"292",291,213,0.10195494,61316732,57069,360,2,3,57069,0.03954929,35.655087,0.04559474,133.28804,50.345596,183065.08,4628783,1271.6324,581.546,573.0363,10.44,1805.504,-549.09454,-940.4087,57069,0.062405646,55.9371,0.07283477,203.19841,53.27242,450570.12,7220022,2979.411,646.4982,637.9886,10.08,-2250.061,1292.151,192.41083,6
"293",292,213,0.06328873,61977579,57268,360,2,3,57268,0.052706808,25.475985,0.04024642,62.99991,53.629517,93459.71,1773200,617.77057,533.24725,524.7376,5.760001,1143.9038,-120.33708,-597.27985,57268,0.010581926,13.017833,0.02723396,54.019363,53.586037,24402.81,2306084,167.87764,436.56335,428.0537,3.9600005,-1457.1613,-14.921905,-397.6681,1
"294",293,213,0.12587968,61634846,57445,360,2,3,57445,0.085856915,59.526104,0.07750795,200.42705,48.834652,510243.44,5942951,3561.195,654.77625,646.26654,12.959997,2120.798,495.37488,-830.37634,57445,0.04002276,57.1285,0.06681696,199.9062,55.832447,469967.84,11742514,3051.4966,649.53687,641.0272,7.920002,-3132.3452,348.30255,-1157.43,5
"295",294,213,0.14998841,61220485,57659,360,2,3,57659,0.10946834,36.858276,0.056358222,105.99915,56.29561,195628.69,1787080,1236.8422,586.4328,577.92316,6.1200013,982.0602,-265.83563,-745.88214,57659,0.04052008,19.913769,0.04588426,68.40311,73.29508,57104.38,1409286,321.40503,497.7765,489.26685,3.6000004,-1107.1436,161.87515,-316.56198,1
"296",295,213,0.09366675,98390041,57848,360,2,3,57848,0.036673624,30.995115,0.04281093,109.75729,54.43266,138340.39,3772204,914.041,561.4847,552.97504,7.920002,1738.4078,-200.34299,-756.0859,57848,0.056993123,45.449608,0.06084285,173.1247,55.55892,297456.06,5219157,1921.9994,616.60425,608.0946,6.4800014,-2068.635,788.0089,-146.59521,6
"297",296,213,0.1374754,61686003,58040,360,2,3,58040,0.11300064,34.850502,0.05685237,90.99067,55.307983,174896.28,1547746,1115.8168,578.367,569.8573,6.1200013,931.01605,-121.58781,-700.91034,58040,0.02447476,18.985027,0.03996848,60.044563,55.879997,51902.105,2120638,340.57263,490.89896,482.3893,6.8400016,-1412.3086,-136.96599,235.28879,1
"298",297,213,0.10528161,61475871,58238,360,2,3,58238,0.069685064,33.77476,0.05109646,102.99992,57.902,164265.75,2357259,1032.4092,573.85205,565.34235,5.760001,1375.5524,50.36007,-546.18054,58238,0.035596542,29.376724,0.03855213,103.91878,49.85416,124270.84,3491093,868.9915,553.76245,545.25275,6.8400016,-1704.3062,-137.07191,665.86414,6
"299",298,213,0.09407656,61641940,58426,360,2,3,58426,0.08585709,32.86982,0.051199097,91.99925,55.149338,155581.2,1812095,1000.37115,569.94116,561.43146,6.1200013,1081.1025,-140.09477,-684.18195,58426,0.008219468,11.242223,0.023519294,41.774265,54.55462,18199.81,2214232,124.486,415.4467,406.93704,3.6000004,-1405.6658,39.43013,-467.5257,1
"300",299,213,0.0657464,61323075,58625,360,2,3,58625,0.02278102,17.592857,0.029919825,55,63.324608,44569.242,1956420,272.37115,479.93225,471.4226,5.040001,1327.6953,-149.19902,-356.112,58625,0.042965375,32.669937,0.043157116,164.96143,50.27999,153694.75,3577177,1063.2775,569.0628,560.55316,3.2400002,-1746.5656,165.59909,-587.8512,6
"301",300,213,0.06348844,61987168,58822,360,2,3,58822,0.048134055,26.002333,0.038867462,74.99973,55.619755,97361.48,2022715,631.05914,536.1921,527.68243,5.760001,1212.0522,-249.77864,-627.6089,58822,0.015354386,14.535528,0.032445375,47.121674,58.8114,30424.547,1981489,195.48389,452.44305,443.9334,3.9600005,-1322.3217,138.74428,-428.11276,1
"302",301,213,0.09907939,61692427,59024,360,2,3,59024,0.08715845,34.380375,0.054572023,100.99633,55.034348,170209.47,1952874,1095.3567,576.41125,567.90155,6.1200013,1173.3074,-46.89936,-635.46405,59024,0.011920942,15.189981,0.023660406,57.310745,54.688385,33225.918,2787189,224.80388,458.78485,450.2752,6.1200013,-1596.1357,-250.64268,378.80316,6
"303",302,213,0.09509389,61301065,59212,360,2,3,59212,0.081035815,31.570734,0.050032858,89.99991,57.10033,143526.42,1771148,906.1939,564.13446,555.62476,5.760001,1110.488,-61.396706,-625.0343,59212,0.01405808,14.346679,0.030589933,47.199154,54.36174,29639.113,2108333,200.51767,450.5599,442.05026,3.6000004,-1372.6586,-22.495264,-440.44974,1
"304",303,213,0.08477771,61735882,59408,360,2,3,59408,0.03865437,25.57523,0.03934651,79.99999,62.03819,94189.3,2436705,576.5871,533.8071,525.2975,5.400001,1479.7583,84.015495,-381.80096,59408,0.046123344,36.36874,0.0463887,182.49548,53.362503,190466.67,4129507,1266.8447,584.50745,575.99774,3.2400002,-1840.4485,141.73557,-729.17834,6
"305",304,213,0.11244009,62043673,59602,360,2,3,59602,0.08718138,33.24911,0.05187069,83.998314,54.289513,159192.5,1825992,1032.4619,571.5933,563.0836,6.1200013,1103.1891,-40.870094,-669.4048,59602,0.025258703,18.552135,0.041411016,61.428352,55.517803,49562.17,1962182,326.28976,487.57748,479.06784,3.9600005,-1323.1239,5.251235,-402.41205,1
"306",305,213,0.098575935,61109000,59796,360,2,3,59796,0.04408286,32.25565,0.045430493,112.881,55.25274,149821.47,3398633,976.8385,567.2251,558.7154,7.560002,1656.285,-45.707737,-709.53644,59796,0.054493077,44.342323,0.0591231,175.8047,55.467888,283138.78,5195867,1833.0688,613.05255,604.5429,6.1200013,-2097.5217,696.5509,-167.17697,6
"307",306,213,0.06209525,61668239,59995,360,2,3,59995,0.053483516,26.080688,0.041397918,75.99833,54.008076,97949.125,1831389,644.49097,536.62537,528.11566,6.1200013,1135.5416,-196.23387,-636.7708,59995,0.008611736,11.811612,0.024404157,55.079914,52.916214,20090.043,2332868,140.17004,422.56125,414.05157,3.9600005,-1453.5437,56.875347,-443.5699,1
"308",307,213,0.14225996,61950815,60165,360,2,3,60165,0.0928166,72.80459,0.11081368,231.05356,69.126785,763273.2,8223456,5159.3076,652.39465,643.885,15.479995,1346.3538,1790.0131,1563.1272,60165,0.049443353,67.796814,0.082277685,182.71994,58.9608,661882.7,13386687,4594.623,658.0992,649.5895,14.399996,-2257.97,-2471.9028,-1231.2887,5
"309",308,213,0.06720655,92184228,60396,360,2,3,60396,0.04240911,23.909967,0.03718502,68.999756,54.089626,82322.87,1941160,544.1341,524.1118,515.6021,5.760001,1223.6685,-130.34154,-586.92706,60396,0.024797432,18.705315,0.041201133,55.56449,57.562607,50383.992,2031823,324.633,488.76157,480.25192,3.9600005,-1339.9865,78.390724,-423.94647,1
"310",309,213,0.07569607,61614873,60594,360,2,3,60594,0.03573512,46.232613,0.055038825,140.0414,56.798782,307793.44,8613192,2151.3865,608.31854,599.80884,14.399996,2135.9363,-1673.4379,-970.96704,60594,0.039960954,66.58483,0.06972234,215.69653,53.93766,638429.75,15976339,4362.803,664.8942,656.3846,14.759995,-3085.7034,2387.3655,-341.79742,5
"311",310,213,0.09687991,61847223,60784,360,2,3,60784,0.08545639,31.733746,0.051018883,85.99932,52.650627,145012.4,1696917,957.9093,564.8761,556.3664,6.1200013,1073.1014,-95.98491,-625.4158,60784,0.011423514,12.144553,0.026401203,54.09762,55.62001,21238.586,1859199,142.2584,426.5641,418.05444,3.6000004,-1287.2368,65.842094,-420.29327,1
"312",311,213,0.110529736,61323676,60982,360,2,3,60982,0.028887589,34.85566,0.043624103,127.95927,51.78009,174948.03,6056166,1223.0266,575.855,567.34534,12.239998,2003.9359,-773.47003,-1125.7014,60982,0.08164215,73.16478,0.0831418,264.1695,50.67007,770844.3,9441744,5238.898,684.9626,676.45294,12.239998,-2394.1697,1673.0322,373.91922,6
"313",312,213,0.07026723,61727172,61176,360,2,3,61176,0.056357782,30.285599,0.044867553,83.99936,53.207947,132079.31,2343586,875.8128,558.1501,549.6404,6.1200013,1356.829,-79.79491,-603.4519,61176,0.013909451,14.80822,0.032761548,45.90584,60.405594,31576.805,2270169,200.07045,455.11954,446.6099,3.9600005,-1410.3555,72.76956,-494.1603,1
"314",313,213,0.06873182,61991625,61371,360,2,3,61371,0.057087447,27.763805,0.043380946,79.99991,55.85592,110999.35,1944374,714.9807,545.63086,537.12115,5.760001,1218.2838,-66.312225,-587.1643,61371,0.011644372,15.59459,0.024753317,57.622547,54.975254,35019.54,3007422,236.25723,462.5703,454.06067,5.760001,-1688.8907,-161.61945,306.47855,6
"315",314,213,0.10093904,61600919,61569,360,2,3,61569,0.08488992,32.096718,0.051354747,82.999306,53.326416,148348.7,1747542,972.7822,566.5138,558.00415,6.1200013,1086.3331,-78.5673,-642.5736,61569,0.016049122,14.516446,0.032621227,59.292614,52.895737,30344.719,1890740,208.35088,452.2539,443.74426,3.9600005,-1298.9115,58.288364,-412.0996,1
"316",315,213,0.074264824,61320724,61767,360,2,3,61767,0.06254027,28.437101,0.044712424,83.99929,53.783512,116448.3,1861973,765.2992,549.0813,540.5716,6.1200013,1143.0579,-161.35362,-642.5798,61767,0.011724558,12.197077,0.027470894,54.88859,52.238518,21422.69,1827164,149.57448,427.18552,418.67587,3.9600005,-1281.0049,117.98679,-388.3898,1
"317",316,213,0.06507673,61749512,61966,360,2,3,61966,0.05319965,28.17849,0.04341832,86.999916,56.37832,114339.93,2149261,733.67737,547.76575,539.25604,5.760001,1304.2965,-146.16295,-558.8985,61966,0.011877084,13.72221,0.028828172,42.29979,55.360527,27115.062,2282973,182.00444,444.15152,435.64188,3.9600005,-1432.7913,164.79701,-419.29608,1
"318",317,213,0.055381093,61902508,62158,360,2,3,62158,0.043289706,23.06244,0.03818285,71.999916,56.20435,76590.18,1769247,494.54114,518.91486,510.40518,5.760001,1167.5433,-212.86938,-533.09125,62158,0.012091387,13.617885,0.029222928,42.822453,53.551155,26704.336,2208542,183.16919,443.05255,434.5429,3.9600005,-1412.2614,139.72717,-409.67242,1
"319",318,213,0.063158825,61238819,62355,360,2,3,62355,0.052931774,24.229458,0.040653452,70.99991,56.847794,84537.6,1597105,539.9255,526.0232,517.51355,5.760001,1068.772,-245.41779,-556.8341,62355,0.010227047,12.914627,0.026195997,44.42015,52.468063,24017.412,2348421,167.79694,435.41718,426.90753,3.9600005,-1466.9854,133.1876,-393.21637,1
"320",319,213,0.078954,61266813,62548,360,2,3,62548,0.070266455,28.96911,0.046129156,78.99991,54.653618,120846.15,1719827,784.6278,551.75037,543.2407,5.760001,1103.4274,-153.59418,-598.1953,62548,0.008687543,12.351572,0.020315086,46.16619,52.732304,21968.832,2528774,153.61739,428.99808,420.4884,5.760001,-1538.5472,-167.71681,333.98987,1
"321",320,213,0.06115077,62166792,62742,360,2,3,62742,0.04886304,26.274672,0.040052854,76.99929,53.559658,99411.61,2034495,658.8171,537.69244,529.18274,6.1200013,1220.0287,-187.93628,-641.3212,62742,0.012287732,13.586898,0.029665716,43.835377,56.570087,26582.947,2163373,175.8239,442.72452,434.21487,3.9600005,-1382.9296,125.071686,-456.785,1
"322",321,213,0.10845163,92010319,62939,360,2,3,62939,0.038421102,35.294804,0.046748083,131.96146,50.1754,179384.12,4668896,1253.1359,579.735,571.22534,11.159999,1782.4977,-516.28284,-1022.57764,62939,0.070030525,61.14989,0.07789795,222.13184,52.894596,538460.5,7688940,3565.5515,659.32935,650.81964,10.08,-2318.3037,1320.9359,176.29163,6
"323",322,213,0.049952287,61346488,63142,360,2,3,63142,0.03762426,22.186306,0.033975966,60.99837,52.85836,70881.43,1883929,476.58966,513.3377,504.82803,5.760001,1188.489,-194.29973,-602.3197,63142,0.012328028,14.421485,0.02949179,49.63275,57.0148,29949.008,2429343,197.09103,451.3088,442.79916,3.9600005,-1483.5151,85.67842,-437.30444,1
"324",323,213,0.108954884,62176287,63318,360,2,3,63318,0.07553813,59.074825,0.07793513,194.11803,51.919792,502536.22,6652749,3357.6897,654.36115,645.8515,7.560002,2398.7224,395.6102,489.7332,63318,0.033416755,53.738796,0.061982464,179.52191,53.879925,415851.62,12444405,2770.412,640.7286,632.21893,8.280002,-3235.396,590.3057,-1101.0488,5
"325",324,213,0.13072892,61417737,63537,360,2,3,63537,0.08768216,34.256042,0.051668238,104.99566,54.833286,168980.61,1927195,1089.5659,575.8895,567.3798,6.4800014,1056.6117,-228.83823,-767.73615,63537,0.04304676,21.336939,0.04805617,74.10961,75.10339,65558.15,1522952,364.6344,507.71658,499.20694,3.6000004,-1133.4858,155.9678,-385.06882,1
