Id.Latido,Registro,Error,Time,Type,RR1,RR
3137,209,0.057649,3.137,1,217,37
3138,200,0.060941,3.138,5,203,38
3139,213,0.023352,3.139,1,202,5
3140,122,0.072395,3.14,1,242,12
3141,103,0.015894,3.141,1,299,32
3142,105,0.126085,3.142,1,259,0
3143,124,0.308206,3.143,3,383,41
3144,222,0.234525,3.144,8,162,395
3145,118,0.102062,3.145,3,311,0
3146,212,0.36556,3.146,1,258,3
3147,203,0.047465,3.147,1,288,0
3148,221,0.172877,3.148,1,226,0
3149,217,0.227953,3.149,12,319,0
3150,111,0.20862,3.15,2,305,9
3151,210,0.112396,3.151,1,227,55
3152,212,0.212081,3.152,3,232,5
3153,215,0.022993,3.153,1,193,6
3154,107,0.333561,3.154,12,319,0
3155,209,0.058847,3.155,1,227,14
3156,122,0.043209,3.156,1,278,0
3157,108,0.061801,3.157,1,310,9
3158,100,0.054139,3.158,1,300,0
3159,112,0.369165,3.159,1,263,2
3160,214,0.05606,3.16,2,275,5
3161,210,0.081803,3.161,1,250,27
3162,233,0.063602,3.162,1,254,0
3163,220,0.059024,3.163,1,317,0
3164,234,0.094149,3.164,1,249,0
3165,228,0.108209,3.165,1,303,32
3166,209,0.161719,3.166,1,207,8
3167,217,0.167055,3.167,12,294,1
3168,234,0.14755,3.168,1,233,4
3169,123,0.029679,3.169,1,408,72
3170,214,0.049164,3.17,2,275,0
3171,111,0.298939,3.171,2,284,16
3172,103,0.03193,3.172,1,319,4
3173,213,0.076116,3.173,5,177,59
3174,214,0.046527,3.174,2,260,26
3175,104,0.159994,3.175,1,285,27
3176,112,0.311459,3.176,1,260,9
3177,109,0.019863,3.177,2,266,0
3178,202,0.013437,3.178,1,420,0
3179,205,0.128423,3.179,1,220,2
3180,233,0.092629,3.18,1,291,0
3181,123,0.027092,3.181,1,471,60
3182,119,0.021985,3.182,1,315,0
3183,223,0.007964,3.183,1,264,0
3184,230,0.146175,3.184,1,296,8
3185,232,0.254342,3.185,8,268,262
3186,213,0.024845,3.186,1,199,0
3187,103,0.063297,3.187,1,318,20
3188,113,0.139094,3.188,1,302,34
3189,114,0.091308,3.189,1,313,0
3190,209,0.037473,3.19,1,235,0
3191,202,0.012634,3.191,1,403,18
3192,215,0.022668,3.192,1,207,0
3193,214,0.061407,3.193,2,263,13
3194,217,0.239118,3.194,12,302,29
3195,100,0.105901,3.195,1,293,0
3196,208,0.136171,3.196,6,186,0
3197,115,0.160112,3.197,1,382,0
3198,228,0.147506,3.198,1,309,34
3199,203,0.103079,3.199,1,258,95
3200,103,0.017394,3.2,1,308,14
3201,203,0.019433,3.201,1,250,19
3202,205,0.083633,3.202,1,239,0
3203,222,0.375499,3.203,1,439,0
3204,208,0.46066,3.204,1,302,0
3205,113,0.125778,3.205,1,325,16
3206,116,0.034962,3.206,1,269,7
3207,205,0.068732,3.207,1,240,0
3208,100,0.03714,3.208,1,308,0
3209,122,0.067291,3.209,1,267,0
3210,221,0.056305,3.21,1,247,132
3211,112,0.267237,3.211,1,266,0
3212,101,0.052752,3.212,1,374,0
3213,118,0.125152,3.213,3,297,0
3214,234,0.106892,3.214,1,230,10
3215,102,0.269038,3.215,12,299,0
3216,223,0.013003,3.216,1,246,19
3217,109,0.0179,3.217,2,267,43
3218,209,0.183434,3.218,1,234,0
3219,111,0.107116,3.219,2,307,0
3220,208,0.062854,3.22,5,221,1
3221,122,0.091848,3.221,1,261,0
3222,221,0.121364,3.222,1,254,0
3223,207,0.050672,3.223,2,334,23
3224,109,0.010793,3.224,2,252,20
3225,105,0.127058,3.225,1,256,0
3226,208,0.128018,3.226,1,206,0
3227,219,0.041718,3.227,1,274,0
3228,217,0.173477,3.228,12,324,0
3229,209,0.036808,3.229,8,139,0
3230,109,0.017404,3.23,2,306,0
3231,115,0.039308,3.231,1,307,33
3232,116,0.025727,3.232,1,270,8
3233,117,0.020642,3.233,1,431,0
3234,220,0.08229,3.234,1,338,0
3235,106,0.142877,3.235,5,204,435
3236,232,0.283008,3.236,3,645,0
3237,109,0.013301,3.237,2,254,5
3238,207,0.024183,3.238,2,346,7
3239,212,0.234099,3.239,1,243,3
3240,205,0.199669,3.24,1,239,3
3241,221,0.237958,3.241,1,223,34
3242,213,0.07544,3.242,1,196,0
3243,122,0.094843,3.243,1,248,9
3244,119,0.019767,3.244,5,184,441
3245,232,0.255713,3.245,8,265,0
3246,118,0.117536,3.246,3,299,0
3247,213,0.08279,3.247,5,200,10
3248,121,0.009638,3.248,1,350,0
3249,205,0.114286,3.249,1,248,1
3250,103,0.044964,3.25,1,293,27
3251,107,0.34738,3.251,12,312,0
3252,234,0.10154,3.252,1,232,19
3253,124,0.175301,3.253,3,354,70
3254,116,0.024695,3.254,1,273,0
3255,102,0.252642,3.255,12,297,5
3256,106,0.322403,3.256,1,325,23
3257,228,0.146695,3.257,1,482,0
3258,121,0.009565,3.258,1,366,3
3259,116,0.089708,3.259,1,262,0
3260,223,0.009217,3.26,1,261,0
3261,212,0.162637,3.261,3,221,0
3262,220,0.076906,3.262,1,319,15
3263,122,0.095013,3.263,1,240,8
3264,114,0.184847,3.264,1,318,0
3265,203,0.068271,3.265,1,240,0
3266,115,0.101328,3.266,1,317,37
3267,114,0.270339,3.267,1,336,13
3268,205,0.191864,3.268,1,265,4
3269,210,0.168958,3.269,1,224,32
3270,203,0.013281,3.27,1,227,37
3271,103,0.016299,3.271,1,300,0
3272,115,0.119932,3.272,1,348,0
3273,230,0.070959,3.273,1,312,4
3274,124,0.234586,3.274,3,425,0
3275,111,0.142838,3.275,2,296,0
3276,111,0.092346,3.276,2,309,0
3277,202,0.016678,3.277,1,300,0
3278,201,0.015998,3.278,1,207,157
3279,220,0.068983,3.279,1,346,0
3280,214,0.054182,3.28,2,311,0
3281,215,0.023007,3.281,1,187,6
3282,214,0.050158,3.282,2,271,20
3283,117,0.011545,3.283,1,434,0
3284,228,0.055849,3.284,1,326,0
3285,106,0.410315,3.285,1,294,0
3286,105,0.22563,3.286,1,258,4
3287,205,0.237402,3.287,1,236,0
3288,214,0.054315,3.288,2,295,0
3289,111,0.058017,3.289,2,333,0
3290,109,0.01261,3.29,2,240,2
3291,113,0.12805,3.291,1,343,0
3292,101,0.348749,3.292,1,348,9
3293,112,0.308357,3.293,1,250,12
3294,102,0.295897,3.294,12,311,0
3295,207,0.030173,3.295,2,288,0
3296,203,0.152922,3.296,5,113,24
3297,107,0.34504,3.297,12,321,0
3298,220,0.064768,3.298,1,345,8
3299,106,0.040058,3.299,5,174,365
3300,201,0.01544,3.3,1,397,0
3301,115,0.076356,3.301,1,313,41
3302,119,0.030455,3.302,1,330,0
3303,221,0.078407,3.303,1,297,0
3304,107,0.381099,3.304,12,302,5
3305,223,0.078904,3.305,5,180,266
3306,230,0.086624,3.306,1,289,0
3307,222,0.133286,3.307,1,202,0
3308,222,0.118389,3.308,8,164,317
3309,118,0.080175,3.309,3,276,0
3310,123,0.026879,3.31,1,444,0
3311,219,0.108739,3.311,1,296,0
3312,123,0.023816,3.312,1,470,0
3313,112,0.34319,3.313,1,258,1
3314,105,0.218762,3.314,1,247,0
3315,230,0.094414,3.315,1,272,0
3316,205,0.118932,3.316,1,235,0
3317,200,0.029686,3.317,5,194,264
3318,231,0.14867,3.318,3,328,0
3319,220,0.0601,3.319,1,324,10
3320,203,0.190207,3.32,1,130,38
3321,124,0.50875,3.321,3,413,0
3322,118,0.112411,3.322,3,291,13
3323,222,0.084857,3.323,8,167,396
3324,112,0.463817,3.324,1,251,0
3325,205,0.105322,3.325,1,244,0
3326,102,0.228038,3.326,12,290,15
3327,109,0.012191,3.327,2,258,0
3328,233,0.038825,3.328,5,168,180
3329,122,0.077635,3.329,1,273,0
3330,223,0.039651,3.33,1,240,0
3331,106,0.708392,3.331,1,334,15
3332,209,0.343124,3.332,1,-649746,1299959
3333,230,0.069081,3.333,1,303,0
3334,119,0.034023,3.334,1,341,0
3335,231,0.169369,3.335,3,587,4
3336,103,0.015041,3.336,1,315,2
3337,111,0.140745,3.337,2,306,18
3338,124,0.147132,3.338,3,358,19
3339,233,0.278744,3.339,5,138,255
3340,217,0.192685,3.34,12,295,13
3341,207,0.023071,3.341,2,365,0
3342,109,0.017866,3.342,2,238,11
3343,105,0.269067,3.343,1,245,0
3344,105,0.151657,3.344,1,254,1
3345,108,0.05654,3.345,1,359,39
3346,104,0.524791,3.346,12,300,0
3347,232,0.228591,3.347,8,268,0
3348,203,0.020376,3.348,1,235,98
3349,233,0.054624,3.349,1,211,22
3350,115,0.164868,3.35,1,341,0
3351,210,0.137635,3.351,5,179,27
3352,208,0.099287,3.352,1,207,0
3353,107,0.309409,3.353,12,296,20
3354,101,0.091129,3.354,1,363,12
3355,219,0.054479,3.355,1,266,0
3356,101,0.172915,3.356,1,372,0
3357,210,0.068953,3.357,1,280,0
3358,208,0.030959,3.358,1,222,29
3359,106,0.307559,3.359,1,341,18
3360,233,0.07183,3.36,5,186,0
3361,108,0.073076,3.361,1,353,33
3362,113,0.103415,3.362,1,355,0
3363,109,0.015081,3.363,2,248,11
3364,232,0.256826,3.364,3,625,0
3365,124,0.589443,3.365,3,410,2
3366,212,0.266321,3.366,3,214,0
3367,228,0.110472,3.367,1,318,0
3368,109,0.016251,3.368,2,256,3
3369,201,0.013162,3.369,1,247,62
3370,111,0.066953,3.37,2,300,5
3371,115,0.119177,3.371,1,300,37
3372,228,0.104037,3.372,1,311,112
3373,122,0.123925,3.373,1,259,0
3374,109,0.015304,3.374,2,260,0
3375,213,0.130832,3.375,1,198,16
3376,105,0.186979,3.376,1,249,3
3377,101,0.402099,3.377,1,333,0
3378,124,0.537474,3.378,3,411,32
3379,212,0.157346,3.379,3,228,0
3380,121,0.024681,3.38,1,366,0
3381,200,0.048849,3.381,5,197,98
3382,228,0.073661,3.382,1,354,92
3383,201,0.013462,3.383,1,430,0
3384,122,0.054764,3.384,1,247,5
3385,103,0.30126,3.385,1,310,24
3386,114,0.122152,3.386,1,342,0
3387,214,0.025301,3.387,2,489,0
3388,209,0.318321,3.388,1,260,0
3389,207,0.043748,3.389,2,292,0
3390,222,0.05309,3.39,8,169,267
3391,208,0.10413,3.391,1,183,23
3392,214,0.051318,3.392,2,275,164
3393,214,0.029002,3.393,2,291,0
3394,119,0.027614,3.394,1,334,0
3395,119,0.034902,3.395,1,318,0
3396,234,0.085717,3.396,1,239,4
3397,111,0.404468,3.397,2,310,0
3398,203,0.14167,3.398,5,121,82
3399,103,0.018328,3.399,1,294,9
3400,101,0.103318,3.4,1,318,30
3401,233,0.080657,3.401,1,202,16
3402,223,0.006941,3.402,1,258,0
3403,212,0.439325,3.403,1,237,0
3404,106,0.266186,3.404,1,352,0
3405,119,0.030055,3.405,5,188,393
3406,221,0.058694,3.406,1,338,0
3407,210,0.063825,3.407,1,219,0
3408,114,0.099074,3.408,1,369,0
3409,113,0.10292,3.409,1,357,28
3410,219,0.062611,3.41,1,350,0
3411,232,0.27176,3.411,8,267,4
3412,212,0.346844,3.412,1,272,0
3413,221,0.029687,3.413,1,288,0
3414,202,0.008561,3.414,1,267,0
3415,217,0.025711,3.415,5,198,235
3416,114,0.180531,3.416,1,347,0
3417,221,0.054467,3.417,5,167,328
3418,103,0.014225,3.418,1,318,2
3419,116,0.027164,3.419,1,273,3
3420,234,0.152105,3.42,1,229,0
3421,119,0.027605,3.421,5,196,552
3422,102,0.227281,3.422,12,286,4
3423,217,0.181769,3.423,12,308,0
3424,109,0.01426,3.424,2,254,0
3425,223,0.05801,3.425,5,181,247
3426,202,0.033868,3.426,1,156,181
3427,205,0.167136,3.427,1,235,0
3428,105,0.053502,3.428,1,225,18
3429,111,0.074057,3.429,2,307,12
3430,113,0.095156,3.43,1,379,52
3431,102,0.226382,3.431,12,295,0
3432,215,0.04395,3.432,1,204,0
3433,222,0.107543,3.433,1,270,175
3434,124,0.583388,3.434,3,443,0
3435,104,0.343602,3.435,12,294,11
3436,203,0.052627,3.436,5,108,73
3437,219,0.036652,3.437,1,308,0
3438,213,0.054667,3.438,1,202,0
3439,100,0.068312,3.439,1,272,2
3440,102,0.101239,3.44,1,271,21
3441,119,0.026808,3.441,1,496,0
3442,207,0.041013,3.442,2,286,12
3443,113,0.17967,3.443,1,358,35
3444,104,0.654103,3.444,12,286,20
3445,118,0.091463,3.445,3,302,7
3446,228,0.261689,3.446,1,336,0
3447,205,0.155551,3.447,1,242,67
3448,104,0.598864,3.448,12,300,0
3449,112,0.283996,3.449,1,256,0
3450,105,0.104307,3.45,1,253,2
3451,228,0.20553,3.451,1,279,58
3452,102,0.245652,3.452,12,305,0
3453,203,0.026148,3.453,5,136,89
3454,209,0.050541,3.454,1,221,35
3455,212,0.24585,3.455,1,242,0
3456,119,0.035419,3.456,1,304,119
3457,109,0.014188,3.457,2,251,14
3458,113,0.120357,3.458,1,347,16
3459,222,0.093549,3.459,8,163,381
3460,234,0.095673,3.46,1,243,0
3461,205,0.183902,3.461,1,264,0
3462,114,0.400672,3.462,1,362,2
3463,213,0.185018,3.463,8,150,136
3464,102,0.266209,3.464,12,290,9
3465,213,0.054796,3.465,1,230,0
3466,222,0.368087,3.466,1,284,0
3467,209,0.092992,3.467,1,225,0
3468,205,0.110956,3.468,1,307,0
3469,101,0.134503,3.469,1,359,0
3470,107,0.393987,3.47,12,302,13
3471,233,0.063664,3.471,1,204,0
3472,210,0.114771,3.472,1,251,0
3473,219,0.064038,3.473,1,331,0
3474,214,0.054251,3.474,5,136,381
3475,113,0.153821,3.475,1,390,0
3476,105,0.314317,3.476,1,225,3
3477,228,0.06893,3.477,1,408,0
3478,231,0.177503,3.478,3,314,55
3479,203,0.064063,3.479,1,169,22
3480,100,0.055982,3.48,1,269,0
3481,107,0.370458,3.481,12,297,8
3482,234,0.039191,3.482,7,205,0
3483,121,0.045492,3.483,1,360,7
3484,113,0.135196,3.484,1,377,0
3485,101,0.234275,3.485,1,371,4
3486,203,0.053897,3.486,1,222,0
3487,220,0.039202,3.487,1,326,20
3488,232,0.19004,3.488,8,270,0
3489,234,0.132168,3.489,1,238,0
3490,100,0.078627,3.49,1,271,0
3491,208,0.066509,3.491,5,217,67
3492,217,0.225148,3.492,12,295,3
3493,220,0.033494,3.493,1,348,0
3494,213,0.047713,3.494,1,199,1
3495,230,0.121239,3.495,1,271,0
3496,221,0.042027,3.496,5,193,139
3497,122,0.143086,3.497,1,279,13
3498,210,0.089911,3.498,1,348,0
3499,230,0.070086,3.499,1,278,8
3500,200,0.050125,3.5,1,229,0
3501,113,0.103012,3.501,1,394,0
3502,101,0.352559,3.502,1,384,0
3503,201,0.048547,3.503,1,316,0
3504,222,0.346785,3.504,1,296,0
3505,234,0.137295,3.505,1,233,20
3506,203,0.035885,3.506,1,249,0
3507,234,0.112285,3.507,1,242,0
3508,105,0.048727,3.508,1,267,0
3509,102,0.227332,3.509,12,310,9
3510,104,0.569717,3.51,12,292,7
3511,104,0.123442,3.511,1,287,0
3512,107,0.332722,3.512,12,301,0
3513,201,0.013612,3.513,1,428,0
3514,219,0.076588,3.514,1,300,466
3515,223,0.080923,3.515,1,262,0
3516,106,0.02565,3.516,5,198,291
3517,208,0.031594,3.517,5,193,149
3518,116,0.033399,3.518,1,278,4
3519,209,0.114062,3.519,1,231,5
3520,119,0.021865,3.52,5,196,514
3521,207,0.038254,3.521,2,274,35
3522,210,0.033636,3.522,1,234,15
3523,102,0.253618,3.523,12,300,3
3524,213,0.051164,3.524,1,205,0
3525,233,0.189475,3.525,5,146,198
3526,122,0.062379,3.526,1,277,0
3527,209,0.036017,3.527,1,231,0
3528,116,0.067999,3.528,1,264,0
3529,113,0.167362,3.529,1,377,16
3530,217,0.058276,3.53,1,298,0
3531,201,0.019148,3.531,1,439,0
3532,221,0.064316,3.532,1,284,0
3533,203,0.653345,3.533,1,143,81
3534,220,0.069492,3.534,1,324,0
3535,212,0.143143,3.535,3,242,0
3536,209,0.091673,3.536,1,222,2
3537,108,0.085699,3.537,1,349,0
3538,219,0.043037,3.538,1,307,0
3539,107,0.352525,3.539,12,320,0
3540,210,0.404625,3.54,1,535,0
3541,207,0.001385,3.541,31,134,0
3542,106,0.321584,3.542,1,407,0
3543,220,0.058713,3.543,1,362,23
3544,215,0.018019,3.544,1,208,0
3545,200,0.257594,3.545,1,211,12
3546,103,0.016529,3.546,1,298,11
3547,234,0.132252,3.547,1,234,0
3548,209,0.048938,3.548,1,238,0
3549,124,0.542864,3.549,3,435,0
3550,100,0.052785,3.55,1,288,9
3551,121,0.028364,3.551,1,349,0
3552,219,0.058632,3.552,1,350,36
3553,101,0.136603,3.553,1,316,1
3554,214,0.047098,3.554,2,259,0
3555,201,0.007784,3.555,1,249,0
3556,223,0.0084,3.556,1,259,0
3557,213,0.080616,3.557,5,199,13
3558,117,0.026092,3.558,1,423,2
3559,200,0.085492,3.559,1,221,0
3560,213,0.048694,3.56,1,195,16
3561,109,0.011966,3.561,2,258,0
3562,205,0.107896,3.562,1,261,0
3563,107,0.331782,3.563,12,292,15
3564,117,0.697767,3.564,1,-649768,1300201
3565,200,0.163012,3.565,1,217,5
3566,124,0.327266,3.566,3,387,0
3567,104,0.397601,3.567,12,303,0
3568,104,0.498919,3.568,12,279,29
3569,215,0.035657,3.569,1,181,13
3570,200,0.213461,3.57,1,232,0
3571,102,0.206913,3.571,12,283,13
3572,123,0.016553,3.572,1,425,15
3573,201,0.009314,3.573,1,233,14
3574,108,0.053974,3.574,1,360,0
3575,200,0.848905,3.575,1,296,0
3576,208,0.064934,3.576,5,195,45
3577,234,0.145504,3.577,1,241,0
3578,107,0.36026,3.578,12,303,8
3579,230,0.068854,3.579,1,262,0
3580,203,0.119977,3.58,1,253,0
3581,221,0.311992,3.581,1,280,0
3582,112,0.291983,3.582,1,249,16
3583,111,0.104628,3.583,2,332,0
3584,230,0.122795,3.584,1,262,20
3585,115,0.082621,3.585,1,274,31
3586,228,0.196799,3.586,1,407,0
3587,215,0.025798,3.587,1,191,13
3588,111,0.166961,3.588,2,290,17
3589,122,0.063649,3.589,1,256,10
3590,200,0.193711,3.59,1,275,0
3591,114,0.287869,3.591,1,299,17
3592,122,0.071166,3.592,1,289,2
3593,215,0.20194,3.593,5,152,138
3594,202,0.018682,3.594,1,476,0
3595,217,0.186178,3.595,12,298,2
3596,203,0.507905,3.596,1,129,255
3597,215,0.028509,3.597,1,199,0
3598,214,0.06459,3.598,2,251,0
3599,114,0.130951,3.599,1,304,0
3600,230,0.154861,3.6,1,307,0
3601,102,0.279701,3.601,12,286,17
3602,122,0.067123,3.602,1,277,0
3603,103,0.109552,3.603,1,311,0
3604,205,0.073984,3.604,1,230,0
3605,219,0.05465,3.605,1,285,523
3606,122,0.08313,3.606,1,305,0
3607,124,0.506094,3.607,3,446,0
3608,124,0.447168,3.608,3,385,22
3609,100,0.010943,3.609,8,193,268
3610,220,0.047798,3.61,1,327,0
3611,230,0.148531,3.611,1,305,18
3612,201,0.096141,3.612,4,175,862
3613,111,0.087022,3.613,2,306,7
3614,219,0.040862,3.614,1,301,0
3615,100,0.032359,3.615,1,301,0
3616,109,0.010706,3.616,2,267,0
3617,207,0.039808,3.617,2,272,10
3618,117,0.020352,3.618,1,425,10
3619,112,0.238203,3.619,1,271,0
3620,219,0.052976,3.62,1,317,44
3621,234,0.138549,3.621,1,236,6
3622,230,0.078964,3.622,1,301,12
3623,103,0.021603,3.623,1,316,0
3624,118,0.067652,3.624,3,286,0
3625,203,0.058026,3.625,1,143,37
3626,213,0.048354,3.626,1,199,0
3627,234,0.082585,3.627,1,233,0
3628,215,0.044098,3.628,1,196,0
3629,115,0.097024,3.629,1,364,0
3630,212,0.170305,3.63,3,219,16
3631,121,0.017499,3.631,1,312,1
3632,103,0.015999,3.632,1,312,0
3633,219,0.035703,3.633,1,303,475
3634,122,0.076537,3.634,1,258,15
3635,100,0.103382,3.635,1,283,8
3636,124,0.213359,3.636,3,386,0
3637,217,0.209183,3.637,12,317,0
3638,112,0.23183,3.638,1,259,7
3639,209,0.080983,3.639,1,238,0
3640,205,0.187844,3.64,1,239,2
3641,208,0.047865,3.641,5,210,106
3642,234,0.114319,3.642,1,239,10
3643,112,0.368822,3.643,1,256,5
3644,112,0.349368,3.644,1,257,2
3645,105,0.155006,3.645,1,246,7
3646,111,0.080307,3.646,2,307,6
3647,100,0.084514,3.647,1,296,0
3648,231,0.141764,3.648,3,340,5
3649,100,0.09379,3.649,1,275,6
3650,101,0.241085,3.65,1,314,15
3651,205,0.175126,3.651,1,267,0
3652,208,0.041504,3.652,5,163,163
3653,207,0.027512,3.653,5,245,324
3654,201,0.055662,3.654,4,179,488
3655,200,0.058024,3.655,5,333,0
3656,217,0.165547,3.656,12,296,17
3657,201,0.030184,3.657,1,151,166
3658,119,0.036688,3.658,1,331,0
3659,124,0.561446,3.659,3,449,0
3660,112,0.268143,3.66,1,255,0
3661,205,0.295568,3.661,1,232,0
3662,212,0.101314,3.662,3,231,1
3663,104,0.412661,3.663,12,275,17
3664,109,0.012709,3.664,2,250,0
3665,117,0.012654,3.665,1,433,26
3666,101,0.189438,3.666,1,342,4
3667,233,0.076062,3.667,1,210,54
3668,124,0.489886,3.668,3,444,0
3669,230,0.099218,3.669,1,231,5
3670,208,0.433463,3.67,1,268,0
3671,109,0.012375,3.671,2,256,5
3672,219,0.062258,3.672,1,536,0
3673,233,0.05821,3.673,1,208,0
3674,118,0.081148,3.674,3,263,16
3675,213,0.056777,3.675,1,198,10
3676,213,0.037663,3.676,1,200,0
3677,118,0.083243,3.677,3,293,3
3678,223,0.022478,3.678,1,246,3
3679,101,0.296926,3.679,1,375,0
3680,215,0.019355,3.68,1,192,16
3681,210,0.048765,3.681,1,228,21
3682,124,0.13665,3.682,3,344,12
3683,205,0.102656,3.683,1,256,0
3684,107,0.32184,3.684,12,306,0
3685,116,0.048595,3.685,1,273,0
3686,228,0.087991,3.686,1,418,0
3687,116,0.226118,3.687,5,134,336
3688,112,0.196047,3.688,1,256,26
3689,208,0.020175,3.689,1,246,0
3690,232,0.267403,3.69,8,272,0
3691,230,0.078542,3.691,1,320,14
3692,119,0.017865,3.692,1,342,118
3693,221,0.026898,3.693,1,222,17
3694,212,0.168153,3.694,3,244,0
3695,113,0.090727,3.695,1,375,0
3696,221,0.058031,3.696,1,266,146
3697,112,0.325596,3.697,1,249,1
3698,202,0.030376,3.698,1,163,0
3699,202,0.036466,3.699,1,414,21
3700,108,0.105402,3.7,1,330,0
3701,212,0.206989,3.701,1,251,0
3702,222,0.326244,3.702,1,195,66
3703,230,0.125965,3.703,1,282,7
3704,112,0.310506,3.704,1,265,0
3705,222,0.034057,3.705,11,364,0
3706,205,0.105237,3.706,1,256,0
3707,107,0.384067,3.707,12,321,0
3708,214,0.041619,3.708,2,296,0
3709,217,0.194718,3.709,12,289,9
3710,108,0.089465,3.71,1,321,34
3711,210,0.040949,3.711,1,260,0
3712,210,0.029015,3.712,1,266,0
3713,233,0.05623,3.713,5,172,271
3714,105,0.03121,3.714,1,250,0
3715,217,0.213785,3.715,12,308,14
3716,122,0.098368,3.716,1,237,0
3717,223,0.061807,3.717,5,174,327
3718,210,0.079271,3.718,1,243,0
3719,203,0.161731,3.719,1,163,223
3720,210,0.07365,3.72,1,220,66
3721,212,0.188374,3.721,3,248,5
3722,214,0.054464,3.722,2,260,11
3723,201,0.018478,3.723,1,308,0
3724,111,0.14367,3.724,2,286,0
3725,107,0.366376,3.725,12,301,8
3726,100,0.040724,3.726,1,288,0
3727,102,0.229736,3.727,12,306,0
3728,207,0.033116,3.728,10,336,0
3729,113,0.168275,3.729,1,324,85
3730,122,0.050112,3.73,1,264,0
3731,203,0.040637,3.731,5,166,347
3732,223,0.011701,3.732,1,245,0
3733,117,0.012835,3.733,1,424,23
3734,222,0.477255,3.734,1,386,0
3735,113,0.101231,3.735,1,342,18
3736,233,0.112267,3.736,1,275,0
3737,200,0.105417,3.737,1,298,0
3738,112,0.251437,3.738,1,259,12
3739,200,0.118081,3.739,1,292,0
3740,222,0.2984,3.74,1,276,71
3741,205,0.185825,3.741,1,241,0
3742,108,0.075052,3.742,1,343,63
3743,116,0.031203,3.743,1,281,0
3744,222,0.320356,3.744,1,356,0
3745,201,0.020828,3.745,1,534,262
3746,114,0.366888,3.746,1,326,3
3747,221,0.036918,3.747,1,270,45
3748,209,0.03178,3.748,1,229,0
3749,109,0.015901,3.749,2,248,7
3750,201,0.017978,3.75,1,304,0
3751,112,0.261339,3.751,1,267,0
3752,215,0.028433,3.752,1,193,54
3753,200,0.283718,3.753,1,239,4
3754,221,0.040763,3.754,1,289,0
3755,220,0.036072,3.755,1,330,14
3756,100,0.049159,3.756,1,292,2
3757,209,0.113744,3.757,1,223,10
3758,210,0.099117,3.758,1,223,63
3759,228,0.015474,3.759,5,253,214
3760,214,0.064134,3.76,2,273,26
3761,200,0.055788,3.761,5,213,201
3762,115,0.123277,3.762,1,312,22
3763,228,0.06798,3.763,1,348,0
3764,219,0.048425,3.764,1,431,0
3765,233,0.091283,3.765,1,211,0
3766,118,0.124734,3.766,3,439,0
3767,116,0.021348,3.767,1,265,7
3768,228,0.224739,3.768,1,323,136
3769,212,0.285002,3.769,1,224,9
3770,214,0.041999,3.77,2,282,0
3771,228,0.10347,3.771,1,315,0
3772,102,0.238772,3.772,12,292,17
3773,233,0.049163,3.773,1,271,0
3774,215,0.0574,3.774,1,192,0
3775,203,0.059772,3.775,1,239,0
3776,232,0.346262,3.776,8,267,0
3777,212,0.17038,3.777,3,249,2
3778,213,0.052462,3.778,1,196,3
3779,203,0.036279,3.779,5,154,159
3780,117,0.051051,3.78,1,430,10
3781,105,0.130854,3.781,1,253,6
3782,124,0.164187,3.782,5,362,0
3783,222,0.345353,3.783,1,265,91
3784,100,0.015607,3.784,1,294,9
3785,219,0.055569,3.785,1,247,21
3786,107,0.354367,3.786,12,298,6
3787,213,1517919,3.787,1,202,0
3788,213,0.042704,3.788,1,194,1
3789,116,0.043456,3.789,1,280,81
3790,233,0.062451,3.79,1,210,0
3791,113,0.118603,3.791,1,333,34
3792,215,0.025263,3.792,1,203,0
3793,103,0.016274,3.793,1,304,16
3794,115,0.138652,3.794,1,328,0
3795,100,0.025517,3.795,1,290,0
3796,203,0.068276,3.796,1,142,184
3797,230,0.065173,3.797,1,336,2
3798,215,0.037661,3.798,1,198,17
3799,214,0.041748,3.799,2,372,0
3800,230,0.097591,3.8,1,261,0
3801,213,0.036793,3.801,1,207,0
3802,122,0.06135,3.802,1,265,3
3803,105,0.168911,3.803,1,270,0
3804,234,0.14508,3.804,1,233,6
3805,114,0.108506,3.805,1,304,0
3806,111,0.174369,3.806,2,322,0
3807,214,0.050344,3.807,2,289,0
3808,231,0.176098,3.808,3,348,0
3809,213,0.05794,3.809,1,206,0
3810,234,0.154304,3.81,1,239,0
3811,119,0.024926,3.811,1,308,24
3812,121,0.030069,3.812,1,339,0
3813,213,0.076561,3.813,1,190,18
3814,230,0.103935,3.814,1,302,0
3815,210,0.05732,3.815,1,241,44
3816,203,0.082863,3.816,1,226,59
3817,207,0.05577,3.817,31,133,0
3818,105,0.135909,3.818,1,261,4
3819,106,0.378529,3.819,1,488,0
3820,210,0.188731,3.82,1,236,19
3821,232,0.259529,3.821,3,687,0
3822,220,0.056545,3.822,1,329,4
3823,107,0.312333,3.823,12,299,3
3824,221,0.037861,3.824,1,258,0
3825,107,0.387883,3.825,12,313,0
3826,220,0.056012,3.826,1,318,6
3827,106,0.05968,3.827,5,187,445
3828,116,0.080398,3.828,1,263,0
3829,215,0.017228,3.829,1,189,0
3830,222,0.236304,3.83,1,323,0
3831,108,0.096166,3.831,1,359,99
3832,123,0.023975,3.832,1,442,0
