"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C1_H4","C1_H5","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","C2_H4","C2_H5","Type"
"446",445,208,0.025535379,193275292,92927,360,2,6,92927,0.016721565,15.212673,0.032927863,55.00663,62.261795,33325.26,1992951,231.17091,471.689,457.50232,9.000001,1312.2822,250.88625,-136.31094,-258.3974,-297.9146,22.219578,92927,0.008813812,7.146588,0.030540973,29.189213,65.98665,7354.615,834442,50.04707,363.01685,348.83017,8.640001,-882.54266,164.73288,-6.1758733,86.39864,110.82309,-35.837532,6
"447",446,208,0.01609745,193096937,93085,360,2,6,93085,0.006265916,11.398893,0.027870154,43.251297,65.46246,18710.607,2986093,129.8852,429.95474,415.7681,8.640001,1486.8302,608.88806,460.97144,318.26718,234.00316,132.01253,93085,0.009831535,6.425904,0.03134587,25.125862,63.600998,5946.0825,604797,41.400906,347.6201,333.43344,8.640001,-758.3299,-68.39588,-81.48575,-69.78156,-64.98093,-58.10969,5
"448",447,208,0.20771545,193947225,93348,360,2,6,93348,0.039486043,11.869238,0.036297362,28.999979,100.64584,20286.547,513765,104.40017,436.09204,421.9054,4.3200006,653.7379,-95.36962,-236.8328,28.6864,-9.8520355,-0.3160746,93348,0.1682294,2.7853928,0.061897617,8.999634,73.6522,1117.2114,6641,6.4312654,227.35526,213.1686,5.760001,-28.252228,54.447544,-6.898277,-21.861914,20.254105,28.72818,1
"449",448,208,0.06547928,193395859,93543,360,2,6,93543,0.0368178,16.009396,0.036634773,39.999798,94.01017,36907.305,1002431,195.76118,479.18057,464.9939,4.680001,946.96173,-9.5418825,-261.35437,-17.752468,-5.7771573,6.4517927,93543,0.02866148,5.6112943,0.033007614,17.388369,69.78746,4534.074,158194,28.358276,328.21158,314.02493,7.2000017,-317.97473,125.724014,155.46556,-91.795166,14.371825,62.793373,6
"450",449,208,0.024242427,222437530,93695,360,2,6,93695,0.009961461,12.603062,0.030814331,39.40828,73.14269,22872.55,2296104,159.94629,429.437,415.25037,10.799999,1464.6305,196.71718,-55.64516,-79.88974,-210.39938,-188.79843,93695,0.014280966,9.071902,0.031719938,29.580479,71.50139,11851.116,829854,82.63954,383.7284,369.54172,11.159999,-867.42285,115.674774,183.94371,-1.4042932,59.758575,121.61895,5
"451",450,208,0.015213558,194244499,93924,360,2,6,93924,0.0016537465,2.793074,0.008387609,9.998968,71.16528,1123.3817,679295,7.696832,227.75182,213.56516,5.040001,797.80994,35.53208,-184.16214,8.413565,75.71656,26.244183,93924,0.013559812,1.089215,0.019450268,3.1197946,63.018673,170.84007,12599,1.1811205,92.14911,77.96245,5.040001,-79.89234,60.499767,-10.203726,-41.274796,-16.263014,17.690138,1
"452",451,208,0.039808504,192822510,94130,360,2,6,94130,0.018499432,7.938966,0.025203066,25.000565,92.35003,9075.914,490605,49.135532,378.18002,363.99335,4.3200006,660.4432,46.73689,-207.03384,-5.0576787,-12.255389,10.99044,94130,0.021309074,1.194186,0.018372092,3.1164153,76.613144,205.35555,9637,1.2239414,105.39819,91.211525,3.6000004,1.5253057,96.08899,5.9002876,7.175363,-7.059026,-7.752134,1
"453",452,208,0.027725643,193663199,94318,360,2,6,94318,0.021945408,20.236116,0.047280647,64.53357,67.607544,58968.06,2687034,411.44995,502.06985,487.88318,11.159999,1413.5901,702.46246,169.66685,-68.97579,-175.65424,-268.2843,94318,0.0057802345,6.405741,0.02355052,21.217825,78.46868,5908.827,1022247,41.062977,328.89038,314.70374,11.159999,-984.70844,-171.59587,56.07096,11.19805,40.603966,111.014755,5
"454",453,208,0.1505193,193101171,94537,360,2,6,94537,0.019134803,9.1902895,0.025671199,24.002666,98.60394,12162.444,635619,63.848995,399.2565,385.06982,4.3200006,752.1236,24.816679,-238.69427,1.4714574,-5.436858,12.003193,94537,0.13138449,2.7483988,0.062463608,6.9981213,72.53092,1087.7322,8279,6.3548594,225.42992,211.24326,6.1200013,-59.083267,43.540257,1.5718718,-29.470932,14.190642,27.061087,1
"455",454,208,0.08741301,193631550,94733,360,2,6,94733,0.016647218,7.763039,0.024489082,19.761198,101.41609,8678.128,521296,45.097237,374.9531,360.76645,4.680001,677.5462,35.038982,-228.3374,-6.0926247,9.821867,7.0578775,94733,0.07076579,1.7332358,0.04684421,5,87.4982,432.5913,6113,2.3415442,159.04182,144.85516,3.6000004,-60.227467,40.594902,-12.353964,-11.813521,-6.071562,-8.721941,1
"456",455,208,0.058780216,193595133,94929,360,2,6,94929,0.037494477,20.753496,0.04014216,69.976944,67.94217,62021.902,1654161,391.01447,516.5542,502.36752,6.8400016,1141.369,363.4736,-89.573166,-295.3588,-235.33397,81.61318,94929,0.02128574,10.939145,0.035516705,39.011517,69.0426,17231.744,809544,109.60646,424.3413,410.15466,6.8400016,-875.5824,39.597466,101.502914,88.675224,62.482147,-45.055145,6
"457",456,208,0.021849837,192695862,95095,360,2,6,95095,0.011619941,15.445304,0.0368623,57.499985,63.3351,34352.266,2956320,238.10347,473.94058,459.7539,8.280002,1515.315,443.68796,480.1591,309.19586,267.66595,176.43939,95095,0.010229895,8.6524315,0.031578217,34.836163,63.585697,10780.498,1053823,74.92384,390.55167,376.365,8.280002,-1008.0567,-43.05483,-123.55784,-51.71258,-52.46201,-65.70419,5
"458",457,208,0.22551696,222751076,95357,360,2,6,95357,0.036865626,10.91312,0.03531754,27.000141,97.808136,17149.852,465199,89.41169,423.99832,409.81168,4.680001,615.1454,21.529747,-262.17755,-17.69227,3.7194967,10.856327,95357,0.18865134,3.8909216,0.059860334,8.9950075,71.64993,2180.055,11556,12.680571,275.48828,261.30164,6.1200013,-15.088237,72.6172,28.785381,-40.7982,15.3099,33.875446,1
"459",458,208,0.052567393,193853675,95556,360,2,6,95556,0.039742265,18.268682,0.038139213,52.023205,79.00877,48059.25,1209273,277.02087,498.19037,484.00372,5.760001,930.3879,405.56668,-252.3802,-213.62419,-112.015236,96.06962,95556,0.012825128,5.021534,0.024258617,15.000708,81.35788,3631.076,283122,21.178406,312.22116,298.03452,5.760001,-513.26416,-21.215637,122.32976,-14.933821,12.956586,-15.662302,6
"460",459,208,0.030003432,193649790,95715,360,2,6,95715,0.015415223,17.500254,0.038126916,68.650314,63.574768,44101.273,2860891,301.09192,491.9996,477.81293,7.560002,1540.2927,334.69794,409.4117,260.401,260.69424,169.93356,95715,0.014588208,9.378904,0.035126984,38.99404,63.568436,12666.795,868290,86.68931,402.17767,387.99103,7.920002,-913.6402,-35.684834,-97.99108,-48.64848,-62.581554,-61.04096,5
"461",460,208,0.08499796,193727719,95950,360,2,6,95950,0.02123563,8.491205,0.027302912,20.228947,109.23773,10382.481,488918,52.149704,387.8637,373.67706,4.3200006,662.69855,-5.655703,-196.68764,13.850303,-0.86722505,21.346954,95950,0.06376233,2.0095475,0.043685816,7,97.13803,581.51245,9120,3.0143077,180.34224,166.15558,3.6000004,-67.31703,57.866096,-16.95246,-13.370777,-11.837404,-7.2203074,1
"462",461,208,0.17854202,193365149,96153,360,2,6,96153,0.038461346,11.072384,0.036066398,28.985916,97.50971,17654.066,459008,92.09816,426.08466,411.89798,4.680001,620.8512,-38.390198,-231.34639,29.743965,2.0317645,-3.7288575,96153,0.14008068,3.1159818,0.05108167,8.767052,76.066734,1398.1453,9981,7.9612594,243.50563,229.31897,6.1200013,9.864867,75.2735,-0.6570308,-38.68913,19.576862,30.641506,1
"463",462,208,0.024107087,193336314,96335,360,2,6,96335,0.0153564755,16.215855,0.04043854,67.14395,62.209023,37865.367,2465759,262.89127,480.9894,466.80273,8.280002,1397.7491,380.53455,449.0874,216.57748,265.1931,102.331985,96335,0.008750611,8.519361,0.028977416,37.757114,64.29249,10451.449,1194368,72.4955,388.2827,374.09607,8.640001,-1080.8431,25.94632,-84.88606,-40.701973,-45.00228,-64.29229,5
"464",463,208,0.23119098,193268456,96572,360,2,6,96572,0.02244784,9.467173,0.028260216,26.002178,93.94801,12906.341,574948,69.06923,403.53082,389.34418,4.680001,706.7453,-66.79231,-240.75932,4.398338,6.9175158,7.702065,96572,0.20874314,3.767371,0.080156825,10.227472,59.95085,2043.8041,9791,13.048715,270.84018,256.6535,7.560002,-52.79725,39.693386,27.32757,-23.242548,23.424986,39.348953,1
"465",464,208,0.024068583,236505010,96788,360,2,6,96788,0.008949466,6.436093,0.01849452,19.0001,94.125694,5964.9536,666515,32.428875,347.96,333.77332,4.3200006,789.9944,-56.5373,-181.72945,3.2510383,-12.679585,8.0872555,96788,0.015119118,1.170722,0.026607318,3.819813,65.79263,197.36496,13054,1.3147721,102.540634,88.353966,4.680001,-96.88159,42.07586,-26.41944,-25.272293,-18.683485,3.8036234,1
"466",465,208,0.04751744,193496819,96997,360,2,6,96997,0.03051688,21.426954,0.041525107,80.0012,60.284542,66112.47,2166423,458.83353,520.841,506.65433,9.72,1317.0819,32.581734,-404.54294,-369.2534,-240.62473,81.49871,96997,0.01700056,11.89252,0.036592368,35.8537,64.676605,20366.21,1197973,142.37369,430.77817,416.5915,13.319997,-933.9175,284.05746,470.82697,14.447953,-51.81339,12.039851,6
"467",466,208,0.018385828,193178905,97162,360,2,6,97162,0.009466885,13.128939,0.036167875,47.779022,64.08823,24821.14,2621891,172.59358,449.81647,435.6298,9.000001,1412.4728,454.47607,430.82382,333.87067,277.03082,147.02611,97162,0.008918942,7.869654,0.029364381,29.211235,63.947906,8918.13,999909,62.14383,376.65128,362.46463,9.000001,-984.8281,-48.451286,-22.518295,-86.53679,-79.155075,-67.04607,5
"468",467,208,0.2732383,193619157,97463,360,2,6,97463,0.026771853,9.570385,0.030190488,25.999987,93.756355,13189.287,492655,70.43098,405.09222,390.90558,4.3200006,660.3539,26.799831,-205.67926,-18.595922,-5.006392,2.357851,97463,0.24646644,4.6139503,0.07441855,12.765644,62.6576,3065.5496,12438,18.953093,300.0314,285.84473,6.8400016,-18.985931,59.029312,38.81183,-37.609097,23.934332,45.09845,1
"469",468,208,0.03628929,193097518,97651,360,2,6,97651,0.017569274,17.22034,0.039496195,48.543003,70.91252,42701.785,2430481,298.61157,474.6804,460.4937,12.959997,1427.2012,543.80536,-16.724567,-176.74153,-113.57068,-103.61101,97651,0.018720014,10.506144,0.039645825,41.791332,61.331512,15894.583,849069,110.62738,418.52325,404.3366,7.920002,-907.1302,25.188906,-64.827934,-29.578875,-39.870747,-54.65928,5
"470",469,208,0.006797416,193625954,97812,360,2,6,97812,0.0026128595,6.7497272,0.019067027,22.67041,68.03314,6560.4697,2510839,45.8695,354.5953,340.40863,8.280002,1419.0676,436.81598,412.3169,263.46292,215.23561,118.207886,97812,0.0041845567,4.2815022,0.021091145,12.627731,66.503555,2639.702,630820,18.424608,289.0001,274.81345,8.640001,-782.89435,2.5677722,-51.896206,-61.135395,-71.101746,-61.349934,5
"471",470,208,0.37692598,192752591,98103,360,2,6,98103,0.17377703,23.802399,0.073920496,63.998707,74.28746,81583.8,469474,467.23294,536.2925,522.10583,5.760001,468.02927,-6.96305,-406.88644,-55.48078,5.6219716,-11.132927,98103,0.20314895,4.6139264,0.08872935,14.083621,54.204178,3065.5176,15090,21.292366,297.666,283.47934,10.08,15.350362,54.072674,71.02699,-3.7699747,35.899105,50.171726,1
"472",471,208,0.02381967,193148314,98297,360,2,6,98297,0.021726176,18.273495,0.0424965,58.622406,68.07155,48084.57,2213209,336.0991,486.4804,472.29376,11.159999,1214.7018,733.1415,190.24312,-5.698136,-226.53017,-254.13939,98297,0.0020934946,3.9007802,0.0155409565,13.498442,80.97701,2191.1165,1046631,15.271469,258.2084,244.02174,10.44,-991.09924,-213.11777,-25.347012,-30.049112,60.923714,107.17219,5
"473",472,208,0.017181769,227618091,98477,360,2,6,98477,0.008018908,12.363555,0.031064209,49.393013,65.07922,22011.477,2744947,151.7168,441.7491,427.56244,8.640001,1487.0442,450.15784,407.04813,279.5842,227.11928,116.421974,98477,0.009162861,7.4936366,0.030094925,30.343124,64.104355,8086.261,882504,56.111202,369.77148,355.5848,8.640001,-924.16833,-32.22768,-88.05109,-58.219563,-58.307617,-68.91684,5
"474",473,208,0.20530811,193603146,98748,360,2,6,98748,0.027897114,10.350453,0.031652763,31.95478,85.00677,15426.992,552996,86.296974,416.37564,402.18896,4.680001,707.6019,-3.3089104,-191.8005,-7.996535,-2.0239305,-1.5372312,98748,0.17741099,3.9221182,0.066476576,12.880675,62.022076,2215.1536,12486,13.9577675,276.63797,262.45132,7.2000017,-36.6638,65.536934,32.1387,-30.946665,24.809725,45.004528,1
"475",474,208,0.03912967,193218067,98952,360,2,6,98952,0.024178162,13.380186,0.030271914,38.19603,86.00044,25780.23,1066261,143.80098,453.34686,439.1602,5.400001,918.1366,315.95383,-276.14127,-134.20871,-25.012856,52.797592,98952,0.014951508,3.7611852,0.02411016,11.001875,91.34419,2037.098,136247,11.132084,270.60498,256.4183,5.040001,-352.51297,-7.3505077,94.11159,-29.255404,4.071517,-12.690604,6
"476",475,208,0.020123394,193497413,99111,360,2,6,99111,0.0098758545,14.647378,0.032915454,54.287277,64.07867,30894.576,3128294,213.65532,466.32336,452.1367,8.280002,1601.6948,445.92392,431.64636,273.9684,234.71669,129.06023,99111,0.01024754,7.804825,0.03185643,25.98064,63.20716,8771.802,855991,61.277424,375.65103,361.4644,8.640001,-909.57086,-63.781826,-60.834663,-63.370113,-68.86771,-58.073875,5
"477",476,208,0.30969307,193541267,99354,360,2,6,99354,0.0684906,15.995474,0.047323886,44.31098,78.16613,36843.15,537930,210.72467,479.0553,464.86862,5.040001,634.76465,29.130306,-308.9877,-42.608265,-0.23426451,-4.8174396,99354,0.24120246,5.2282505,0.087137505,16.618769,54.265816,3936.1829,16319,27.268766,314.71805,300.53137,10.44,-17.52208,42.777645,83.09511,18.531628,20.24012,50.872246,1
"478",477,208,0.1311929,193726199,99560,360,2,6,99560,0.038212672,11.6373005,0.036028795,34.53823,88.13328,19501.455,510340,106.4792,433.2503,419.06363,5.040001,641.62286,-59.37134,-274.46802,14.691255,4.2064323,-8.199787,99560,0.09298022,1.9572722,0.050186466,5.12654,64.7961,551.6517,5933,3.470036,176.54672,162.36005,6.1200013,-40.544857,46.470337,3.8775716,-21.59822,23.746166,23.077501,1
"479",478,208,0.028735954,193442341,99735,360,2,6,99735,0.018196274,16.48144,0.041831065,76.97089,62.031548,39115.855,2149663,270.07825,483.32834,469.1417,8.280002,1281.9749,419.08743,403.2243,222.21182,259.14792,111.0331,99735,0.01053968,9.096092,0.030421713,43.387817,64.00059,11914.401,1130433,82.25638,397.73428,383.54764,8.640001,-1052.0988,-44.756268,-45.945766,-58.103455,-34.946095,-53.807568,5
"480",479,208,0.19008759,193496299,99964,360,2,6,99964,0.026451435,10.105043,0.030436877,23.83096,100.0168,14704.114,555891,76.32868,412.92026,398.73358,4.680001,684.9612,-53.710262,-262.46393,14.174883,6.286181,-1.6088209,99964,0.16363615,3.2816617,0.06836795,8.496693,75.2021,1550.7798,9477,8.843113,250.96565,236.77899,5.760001,-65.598785,32.801693,18.532228,-35.920166,11.272321,28.041048,1
"481",480,208,0.12533589,241264762,100163,360,2,6,100163,0.04008999,12.0232315,0.034951255,32.433178,99.41498,20816.367,519241,107.64721,437.94833,423.76166,4.3200006,648.4748,-101.212906,-259.81186,-0.48553875,-12.549701,-1.0457736,100163,0.08524589,2.2491143,0.049980316,7.0150733,80.3412,728.42615,8545,4.0880976,196.56052,182.37386,5.400001,-66.06656,46.874733,6.216326,-25.05962,4.071697,23.902668,1
"482",481,208,0.025043176,193407076,100332,360,2,6,100332,0.01597467,15.866274,0.039175984,71.19751,62.27071,36250.363,2269240,250.99495,477.7912,463.60452,8.640001,1343.4141,434.24786,386.1654,179.2059,222.21664,95.07196,100332,0.009068506,7.8356757,0.02839013,36.79025,63.920914,8841.285,974944,61.52361,376.26706,362.0804,8.280002,-975.9831,-17.07497,-68.547935,-40.865414,-28.589643,-77.98417,5
"483",482,208,0.024901055,194138540,100568,360,2,6,100568,0.0031696747,3.6568768,0.011047966,11.999748,87.74901,1925.6757,607531,11.118089,266.55502,252.36836,4.3200006,761.0977,-7.2128053,-160.04019,0.94849885,18.917852,17.66255,100568,0.02173138,1.1651642,0.031490926,3.9999669,67.6358,195.4955,8996,1.259869,101.85539,87.668724,4.3200006,-78.47851,22.41256,-32.21485,-30.102621,-13.661102,-2.9517107,1
"484",483,208,0.15211894,193527771,100787,360,2,6,100787,0.02708141,10.365683,0.03160269,30.000603,92.057816,15472.422,571330,83.305695,416.58734,402.4007,4.680001,721.37354,-26.804762,-186.15894,-2.213428,-4.8544474,8.713907,100787,0.12503752,2.4206192,0.051502537,7.962682,67.827255,843.75323,6748,5.117307,207.14262,192.95596,6.4800014,-26.806028,50.120136,-14.722678,-30.774189,15.464376,35.646873,1
"485",484,208,0.0160787,193632754,100977,360,2,6,100977,0.009692368,13.213497,0.035808936,64.57915,64.32451,25141.896,2593989,175.31181,449.79688,435.6102,9.360001,1428.9417,415.69595,433.9638,300.53128,226.34749,155.86156,100977,0.0063863313,6.91107,0.024859963,32.678814,65.19915,6877.8555,1076965,47.884003,357.59668,343.41003,11.519999,-1011.0311,-125.45606,164.55634,-47.04767,-51.079132,16.207882,5
"486",485,208,0.24928981,193334270,101248,360,2,6,101248,0.015184872,7.067203,0.02174524,18.04094,102.08715,7192.1323,473638,37.320446,361.4302,347.24353,3.9600005,649.287,-49.360733,-204.99754,2.0793505,-7.280737,18.829315,101248,0.23410493,3.2097106,0.10699035,10.566356,53.852623,1483.523,6337,10.372266,243.7477,229.56104,10.799999,7.2455163,15.490642,58.1341,4.0771546,25.69922,22.45826,1
"487",486,208,0.032603852,193545845,101452,360,2,6,101452,0.01898868,13.107706,0.02736473,44.13456,81.87099,24740.922,1302930,142.41725,450.3841,436.19745,5.400001,1042.5804,328.11826,-237.56195,-140.61139,-55.54006,65.27643,101452,0.013615173,4.4311686,0.024617603,12.9589615,71.364296,2827.4766,207671,17.860718,294.21075,280.02408,7.2000017,-416.36047,-35.53776,170.85365,-16.276299,-17.54692,21.464811,6
"488",487,208,0.02858315,224688835,101610,360,2,6,101610,0.012566255,14.751954,0.03270943,59.572453,64.09468,31337.3,2493766,214.50848,467.40097,453.2143,7.2000017,1468.1862,294.7729,361.24716,153.34137,214.95679,140.52441,101610,0.016016895,7.813048,0.035513856,33.275776,64.86585,8790.296,548814,59.029366,375.87744,361.69077,7.2000017,-715.28973,-2.306031,-116.722885,-44.162632,-76.78176,-83.120995,5
"489",488,208,0.24850993,193660259,101870,360,2,6,101870,0.030850342,11.211053,0.03212336,28.000242,101.24326,18099.031,586672,93.25591,427.8769,413.69022,4.3200006,711.93677,-60.060364,-239.35863,-4.230142,-17.310507,22.39901,101870,0.2176596,3.401132,0.079096094,9.98196,54.31804,1665.7489,7653,11.567671,253.20125,239.01459,10.44,-37.536747,17.984732,53.85035,5.452192,20.101767,30.35004,1
"490",489,208,0.070531964,193866812,102077,360,2,6,102077,0.036857206,17.121658,0.037302088,47.02339,80.21817,42213.773,1145333,241.81316,488.85284,474.66617,5.760001,931.27155,346.4962,-285.7553,-161.42462,-52.610706,72.876434,102077,0.033674758,6.912784,0.03696676,20.99986,74.31859,6881.268,204345,41.219543,358.2489,344.06223,6.1200013,-415.9687,-19.05309,153.91568,-19.466112,0.9058989,0.97611564,6
"491",490,208,0.023811653,193688351,102238,360,2,6,102238,0.012746008,16.299963,0.035667315,63.468727,64.23787,38259.184,3001660,261.2388,481.7683,467.58167,7.560002,1582.7139,327.95795,449.3837,258.9683,251.08675,137.14392,102238,0.011065645,7.940996,0.031511888,30.609013,64.3502,9080.557,820608,62.299347,378.215,364.02835,7.560002,-880.3511,21.05064,-147.06082,-23.181198,-91.32469,-74.578064,5
"492",491,208,0.26587516,193511457,102487,360,2,6,102487,0.03255894,10.927877,0.03404323,31.000004,90.74051,17196.266,528158,92.896454,424.19293,410.00626,4.680001,679.4803,36.731995,-217.51735,-21.394505,-9.846323,7.1030974,102487,0.23331623,4.482131,0.07347756,12.689621,61.071835,2892.888,12399,18.18491,295.85727,281.67062,7.2000017,-20.799913,68.659065,22.687445,-34.959534,29.033243,42.185143,1
"493",492,208,0.22591384,193936100,102688,360,2,6,102688,0.018046904,8.156319,0.025019383,23.999977,98.01019,9579.676,530821,50.47364,382.06943,367.88278,4.3200006,689.0561,-54.260117,-208.15596,12.892191,-1.7937053,0.74828255,102688,0.20786694,6.810097,0.121608876,20.85532,55.04907,6678.349,32128,46.611115,350.7678,336.58112,11.879998,123.21979,55.68608,44.157486,-14.74407,70.69526,-0.7109143,1
"494",493,208,0.033496395,193831295,102862,360,2,6,102862,0.01667446,16.294388,0.03907527,44.068626,70.210915,38233.02,2292909,267.3492,468.017,453.83032,12.959997,1446.8164,347.55927,-51.491188,-135.99878,-105.56526,-91.15237,102862,0.016821934,9.792501,0.03709281,45.227642,62.73138,13808.604,820869,94.886604,408.3895,394.20282,7.920002,-886.3724,23.427456,-94.8991,-26.261356,-48.90839,-93.63871,5
