Id.Latido,Registro,Error,Time,Type,C1_BIC,C2_BIC,RR1,RR2
3505,234,0.137295,4897.276896,1,494.93457,386.6091,233,20
3506,203,0.035885,1994.599995,1,491.43982,334.65796,249,0
3507,234,0.112285,3331.688118,1,461.64688,321.2938,242,0
3508,105,0.048727,2267.833543,1,495.6997,319.33914,267,0
3511,104,0.123442,8346.19562,1,400.969,180.93712,287,0
3513,201,0.013612,3867.621805,1,449.59988,379.26132,428,0
3514,219,0.076588,6997.281916,1,292.03894,267.49536,300,466
3515,223,0.080923,7766.739796,1,454.80707,470.72714,262,0
3518,116,0.033399,1114.100928,1,409.41483,468.5287,278,4
3519,209,0.114062,8078.964016,1,454.28415,320.44583,231,5
3522,210,0.033636,988.170939,1,323.41147,254.11969,234,15
3524,213,0.051164,9142.605295,1,409.7016,162.27611,205,0
3526,122,0.062379,9503.023374,1,526.9478,420.69046,277,0
3527,209,0.036017,8503.189356,1,434.70795,282.30713,231,0
3528,116,0.067999,3904.046021,1,294.1801,188.275,264,0
3529,113,0.167362,3548.305585,1,464.04523,355.0042,377,16
3530,217,0.058276,5631.42236,1,370.24026,329.75284,298,0
3531,201,0.019148,5765.349394,1,482.37473,185.59329,439,0
3532,221,0.064316,9454.00196,1,243.61378,311.63803,284,0
3533,203,0.653345,4233.103581,1,313.30737,245.49165,143,81
3534,220,0.069492,3479.389667,1,507.0741,509.71368,324,0
3536,209,0.091673,9132.062697,1,503.47113,260.91974,222,2
3537,108,0.085699,9055.532395,1,403.08636,257.4256,349,0
3538,219,0.043037,9452.705035,1,437.9229,425.50165,307,0
3540,210,0.404625,8895.83431,1,435.53595,416.05,535,0
3542,106,0.321584,2694.848056,1,553.09143,424.39563,407,0
3543,220,0.058713,9227.157021,1,560.37634,357.7981,362,23
3544,215,0.018019,34.324411,1,475.98123,250.64746,208,0
3545,200,0.257594,3954.815687,1,322.44412,77.00164,211,12
3546,103,0.016529,2938.045262,1,456.41766,390.6759,298,11
3547,234,0.132252,6947.015659,1,376.5639,281.85626,234,0
3548,209,0.048938,4444.995853,1,503.73358,338.2756,238,0
3550,100,0.052785,3896.95303,1,333.16782,185.53696,288,9
3551,121,0.028364,1466.032074,1,314.95883,310.70883,349,0
3552,219,0.058632,4069.088474,1,245.9594,351.33652,350,36
3553,101,0.136603,8845.748431,1,440.64175,435.15936,316,1
3555,201,0.007784,1484.470521,1,373.8926,214.00076,249,0
3556,223,0.0084,6426.509914,1,252.641,188.42444,259,0
3558,117,0.026092,8698.548599,1,393.25366,185.02943,423,2
3559,200,0.085492,1238.13,1,300.74902,285.37347,221,0
3560,213,0.048694,4016.720389,1,401.5156,230.25023,195,16
3562,205,0.107896,4472.329968,1,516.5378,430.81778,261,0
3564,117,0.697767,8818.755212,1,318.2618,217.95709,-649768,1300201
3565,200,0.163012,1354.651167,1,622.0639,640.64606,217,5
3569,215,0.035657,5752.711936,1,426.74524,382.52866,181,13
3570,200,0.213461,9511.508755,1,352.34103,192.06874,232,0
3572,123,0.016553,2339.148085,1,380.48907,114.55465,425,15
3573,201,0.009314,9048.979014,1,306.75073,330.05103,233,14
3574,108,0.053974,4194.082967,1,241.37787,250.8675,360,0
3575,200,0.848905,2543.11485,1,269.0957,529.22217,296,0
3577,234,0.145504,1412.666334,1,583.6974,292.9847,241,0
3579,230,0.068854,2096.273002,1,496.41238,312.77048,262,0
3580,203,0.119977,1757.317938,1,471.8181,477.52335,253,0
3581,221,0.311992,6595.190826,1,437.2431,468.4048,280,0
3582,112,0.291983,8084.842467,1,325.47812,363.3152,249,16
3584,230,0.122795,3757.843488,1,451.86984,314.2558,262,20
3585,115,0.082621,4367.425492,1,491.63727,437.71182,274,31
3586,228,0.196799,6273.672521,1,456.7071,269.8663,407,0
3587,215,0.025798,9119.780151,1,547.08484,495.969,191,13
3589,122,0.063649,572.724613,1,346.63382,112.559654,256,10
3590,200,0.193711,4862.484773,1,432.85916,292.87704,275,0
3591,114,0.287869,6923.161042,1,381.24026,190.6078,299,17
3592,122,0.071166,5767.093058,1,417.22183,349.34897,289,2
3594,202,0.018682,8993.119318,1,423.25732,289.30838,476,0
3596,203,0.507905,7655.654287,1,282.07883,311.20752,129,255
3597,215,0.028509,2834.461914,1,471.06155,303.84854,199,0
3599,114,0.130951,3212.78515,1,359.82422,161.18204,304,0
3600,230,0.154861,3426.326465,1,397.26593,445.61682,307,0
3602,122,0.067123,5087.716605,1,531.9208,409.31256,277,0
3603,103,0.109552,4521.107108,1,427.63474,311.3566,311,0
3604,205,0.073984,7565.215624,1,336.81107,427.79794,230,0
3605,219,0.05465,2495.900588,1,329.22324,224.74246,285,523
3606,122,0.08313,9916.876173,1,372.50204,426.3332,305,0
3610,220,0.047798,8348.296405,1,431.17682,301.7629,327,0
3611,230,0.148531,1170.77112,1,470.5615,226.74928,305,18
3614,219,0.040862,6620.91445,1,471.06055,470.48654,301,0
3615,100,0.032359,4797.312465,1,423.99335,400.80118,301,0
3618,117,0.020352,3431.659466,1,329.096,327.9789,425,10
3619,112,0.238203,3512.561293,1,309.18744,265.5694,271,0
3620,219,0.052976,8621.955345,1,355.3483,304.95352,317,44
3621,234,0.138549,3564.234775,1,461.0575,437.365,236,6
3622,230,0.078964,6508.148277,1,511.33295,315.29208,301,12
3623,103,0.021603,9345.094406,1,440.275,476.67697,316,0
3625,203,0.058026,4311.850333,1,332.11948,359.71323,143,37
3626,213,0.048354,9815.064551,1,421.4816,253.14119,199,0
3627,234,0.082585,8877.487446,1,520.0372,424.40884,233,0
3628,215,0.044098,394.016435,1,465.72086,303.47345,196,0
3629,115,0.097024,2016.523269,1,371.99445,179.45982,364,0
3631,121,0.017499,4549.340262,1,456.80444,311.03815,312,1
3632,103,0.015999,7394.667152,1,264.19424,312.06696,312,0
3633,219,0.035703,9793.989477,1,344.58316,294.9813,303,475
3634,122,0.076537,5875.429933,1,314.32632,407.39017,258,15
3635,100,0.103382,4047.877474,1,439.23633,295.0341,283,8
3638,112,0.23183,4877.944447,1,338.15152,338.66052,259,7
3639,209,0.080983,500.051428,1,404.8071,315.38074,238,0
3640,205,0.187844,2893.761604,1,328.3924,208.79361,239,2
3642,234,0.114319,8077.072408,1,308.60773,322.39127,239,10
3643,112,0.368822,5323.535806,1,477.28394,332.51004,256,5
3644,112,0.349368,360.589127,1,421.89932,348.36514,257,2
3645,105,0.155006,4343.803863,1,399.9439,338.5059,246,7
3647,100,0.084514,7596.53508,1,383.49738,329.50653,296,0
3649,100,0.09379,5489.652258,1,369.93195,361.5483,275,6
3650,101,0.241085,1019.150018,1,349.89346,318.6271,314,15
3651,205,0.175126,8111.39876,1,406.0689,242.51442,267,0
3657,201,0.030184,8866.445152,1,326.15265,242.74168,151,166
3658,119,0.036688,7785.703638,1,301.7836,329.8196,331,0
3660,112,0.268143,2955.770793,1,379.72476,372.97122,255,0
3661,205,0.295568,6659.887871,1,397.39386,304.53232,232,0
3665,117,0.012654,4013.081897,1,325.18982,300.241,433,26
3666,101,0.189438,1715.604403,1,245.54063,316.014,342,4
3667,233,0.076062,2109.29145,1,398.71585,142.00624,210,54
3669,230,0.099218,521.558148,1,509.1667,404.89377,231,5
3670,208,0.433463,9326.762209,1,511.6825,445.76706,268,0
3672,219,0.062258,6535.55198,1,408.7842,289.58386,536,0
3673,233,0.05821,836.749933,1,425.03082,449.35458,208,0
3675,213,0.056777,9138.670776,1,501.49234,431.25702,198,10
3676,213,0.037663,8010.284223,1,533.63226,439.10193,200,0
3678,223,0.022478,4413.546576,1,504.1888,399.62802,246,3
3679,101,0.296926,1184.681699,1,353.74988,219.90974,375,0
3680,215,0.019355,1370.380262,1,338.12933,197.72174,192,16
3681,210,0.048765,5649.971471,1,334.3659,119.43737,228,21
3683,205,0.102656,5805.164763,1,395.60843,189.34425,256,0
3685,116,0.048595,2366.322951,1,286.87677,221.3862,273,0
3686,228,0.087991,2901.834124,1,464.2476,366.64505,418,0
3688,112,0.196047,6503.488798,1,335.51367,521.478,256,26
3689,208,0.020175,7209.736078,1,378.67664,350.1206,246,0
3691,230,0.078542,1691.11705,1,284.85663,228.46571,320,14
3692,119,0.017865,221.488809,1,468.45276,461.8379,342,118
3693,221,0.026898,8352.408174,1,402.0908,297.5417,222,17
3695,113,0.090727,1617.84843,1,312.6363,102.35592,375,0
3696,221,0.058031,2024.440323,1,306.82675,289.4973,266,146
3697,112,0.325596,6355.371121,1,349.06174,247.88963,249,1
3698,202,0.030376,1145.864053,1,442.8774,350.27673,163,0
3699,202,0.036466,2456.71657,1,322.19077,340.01755,414,21
3700,108,0.105402,5183.061353,1,311.60773,347.83182,330,0
3701,212,0.206989,6517.548888,1,437.5207,527.81793,251,0
3702,222,0.326244,1251.471061,1,298.6709,328.09583,195,66
3703,230,0.125965,1069.633481,1,437.7807,325.91818,282,7
3704,112,0.310506,6322.945878,1,454.93228,455.84363,265,0
3706,205,0.105237,4218.927461,1,415.71976,329.67282,256,0
3710,108,0.089465,925.391006,1,305.08765,215.52708,321,34
3711,210,0.040949,7804.378542,1,415.839,537.5122,260,0
3712,210,0.029015,8403.263524,1,382.3978,208.95148,266,0
3714,105,0.03121,6458.016982,1,366.37756,129.82869,250,0
3716,122,0.098368,4471.943914,1,404.85324,226.69278,237,0
3718,210,0.079271,9476.663926,1,431.86902,312.15717,243,0
3719,203,0.161731,9085.614817,1,387.22263,271.95975,163,223
3720,210,0.07365,6457.049304,1,488.12622,257.67786,220,66
3723,201,0.018478,6375.635731,1,416.02206,227.31706,308,0
3726,100,0.040724,6312.215165,1,259.44913,298.25162,288,0
3729,113,0.168275,6366.372806,1,313.72012,283.35608,324,85
3730,122,0.050112,1255.25819,1,323.64584,303.14325,264,0
3732,223,0.011701,7156.820696,1,441.45758,257.36496,245,0
3733,117,0.012835,7702.846445,1,418.32114,197.09885,424,23
3734,222,0.477255,4964.022266,1,258.1822,230.03589,386,0
3735,113,0.101231,9153.203384,1,477.50027,419.82465,342,18
3736,233,0.112267,3728.986156,1,340.38785,285.6802,275,0
3737,200,0.105417,870.745751,1,544.2213,468.48175,298,0
3738,112,0.251437,9286.130051,1,427.67432,379.9938,259,12
3739,200,0.118081,3498.627025,1,386.80624,357.72186,292,0
3740,222,0.2984,6057.907359,1,459.732,65.38925,276,71
3741,205,0.185825,8626.33746,1,424.56903,322.5751,241,0
3742,108,0.075052,9050.990292,1,281.3559,260.69168,343,63
3743,116,0.031203,3535.417791,1,354.3972,547.5433,281,0
3744,222,0.320356,6760.434672,1,484.2154,301.60583,356,0
3745,201,0.020828,5171.010693,1,465.44525,423.1626,534,262
3746,114,0.366888,4931.791006,1,261.65308,303.51767,326,3
3747,221,0.036918,3619.563346,1,402.746,391.623,270,45
3748,209,0.03178,181.614983,1,330.11792,211.19849,229,0
3750,201,0.017978,95.878776,1,368.01385,110.69849,304,0
3751,112,0.261339,8723.903921,1,303.3307,276.6357,267,0
3752,215,0.028433,1441.28882,1,370.5229,354.8242,193,54
3753,200,0.283718,7590.58345,1,300.052,187.91104,239,4
3754,221,0.040763,525.827703,1,402.27832,117.47988,289,0
3755,220,0.036072,8198.140507,1,352.23932,209.49129,330,14
3756,100,0.049159,2517.889748,1,424.29056,231.92563,292,2
3757,209,0.113744,816.677783,1,316.84372,330.60123,223,10
3758,210,0.099117,1764.74587,1,375.5908,225.10791,223,63
3762,115,0.123277,4856.185718,1,396.46912,300.89172,312,22
3763,228,0.06798,5729.883688,1,470.89978,316.55737,348,0
3764,219,0.048425,2993.627015,1,356.85364,528.9503,431,0
3765,233,0.091283,2559.841288,1,453.4548,410.12833,211,0
3767,116,0.021348,9550.083481,1,523.49945,422.3167,265,7
3768,228,0.224739,37.483836,1,473.836,225.5184,323,136
3769,212,0.285002,4865.585895,1,510.59857,520.59973,224,9
3771,228,0.10347,1918.901981,1,314.9473,345.83023,315,0
3773,233,0.049163,7473.305352,1,409.49677,529.8315,271,0
3774,215,0.0574,1606.673451,1,503.78842,363.04187,192,0
3775,203,0.059772,4310.030963,1,359.93036,202.79561,239,0
3778,213,0.052462,5439.087693,1,520.1168,348.13837,196,3
3780,117,0.051051,6646.757266,1,527.2249,421.67242,430,10
3781,105,0.130854,103.540694,1,407.75006,284.13828,253,6
3783,222,0.345353,4410.041719,1,331.44974,401.5306,265,91
3784,100,0.015607,1010.758039,1,466.7103,290.31705,294,9
3785,219,0.055569,8370.999717,1,236.33527,243.53625,247,21
3787,213,1517919,1722.542712,1,442.2741,430.1896,202,0
3788,213,0.042704,9995.793299,1,100.159744,212.49785,194,1
3789,116,0.043456,2245.131343,1,517.0925,430.77286,280,81
3790,233,0.062451,6681.243314,1,474.8834,292.75842,210,0
3791,113,0.118603,8108.875829,1,512.7843,391.67596,333,34
3792,215,0.025263,6527.018445,1,313.80273,301.343,203,0
3793,103,0.016274,5423.536671,1,341.04523,158.33989,304,16
3794,115,0.138652,5540.210103,1,351.638,311.5325,328,0
3795,100,0.025517,9181.035807,1,471.7522,352.28067,290,0
3796,203,0.068276,5221.314666,1,266.61896,225.75128,142,184
3797,230,0.065173,6671.98938,1,451.3516,328.60858,336,2
3798,215,0.037661,3010.311279,1,454.41724,442.12732,198,17
3800,230,0.097591,5993.829137,1,338.83466,194.77335,261,0
3801,213,0.036793,8747.101025,1,470.6657,401.7668,207,0
3802,122,0.06135,6442.402532,1,501.1173,421.78564,265,3
3803,105,0.168911,6620.546246,1,434.51935,290.59244,270,0
3804,234,0.14508,14.304028,1,400.02524,346.39664,233,6
3805,114,0.108506,4066.855439,1,481.08298,336.85925,304,0
3809,213,0.05794,1461.809586,1,392.91455,452.63657,206,0
3810,234,0.154304,6815.605965,1,540.2144,421.40063,239,0
3811,119,0.024926,7182.353925,1,522.3157,285.5042,308,24
3812,121,0.030069,7776.394228,1,405.96616,319.794,339,0
3813,213,0.076561,2886.957173,1,200.8605,385.0663,190,18
3814,230,0.103935,8674.780279,1,556.6884,447.69046,302,0
3815,210,0.05732,4394.54932,1,470.9414,469.3507,241,44
3816,203,0.082863,7866.702762,1,409.91827,196.23969,226,59
3818,105,0.135909,2526.73555,1,409.31097,393.30234,261,4
3819,106,0.378529,4202.614638,1,429.75003,354.27127,488,0
3820,210,0.188731,2523.971886,1,535.3184,374.85263,236,19
3822,220,0.056545,778.824721,1,420.90436,347.85843,329,4
3824,221,0.037861,5377.578015,1,468.40945,273.5382,258,0
3826,220,0.056012,3879.102673,1,352.5678,162.1163,318,6
3828,116,0.080398,7084.946397,1,477.8807,287.83096,263,0
3829,215,0.017228,6878.907842,1,491.43713,213.51483,189,0
3830,222,0.236304,9341.674043,1,335.14703,70.730064,323,0
3831,108,0.096166,4340.866301,1,395.13986,370.37848,359,99
3832,123,0.023975,1189.611848,1,386.85083,532.5568,442,0
3833,209,0.086649,4762.461257,1,337.64587,342.21347,224,0
3835,106,0.272586,9077.673681,1,392.5741,260.03384,332,0
3836,210,0.05227,5160.26327,1,502.17642,304.63074,242,0
3837,209,0.149222,4936.417765,1,413.6322,164.48338,214,13
3841,121,0.030756,7716.117075,1,437.92392,278.22504,273,2
3843,105,0.057409,1017.805765,1,276.51324,405.54254,269,0
3844,208,0.048142,5422.93367,1,453.418,302.5911,192,5
3845,101,0.214004,5271.188816,1,304.51614,169.19472,354,0
3846,230,0.090672,8991.671914,1,366.7756,106.70844,301,0
3847,231,0.113996,60.88265,1,449.5999,450.79462,618,1299920
3848,233,0.047008,5824.745691,1,414.77765,270.89706,215,59
3850,233,0.08604,2020.448965,1,490.31967,406.52448,211,0
3851,223,0.013708,9762.89614,1,540.76764,367.54968,244,14
3853,202,0.015845,7016.783157,1,414.0202,170.54971,406,32
3855,113,0.133637,7245.317777,1,293.70767,276.1384,301,63
3856,100,0.029177,6798.169817,1,394.3098,298.4237,288,8
3857,105,0.076621,9446.260347,1,325.0891,255.45781,252,0
3858,210,0.151785,1993.855346,1,408.17258,335.05518,250,0
3859,200,0.099025,328.203219,1,415.5255,363.1514,275,0
3860,106,0.323482,730.565379,1,456.34995,24.34338,408,0
3861,112,0.273534,6415.353048,1,585.3499,401.97952,256,0
3862,121,0.010796,2376.076746,1,373.9087,302.609,371,12
3863,115,0.078085,5052.19445,1,256.40372,272.32108,353,0
3864,122,0.080451,1322.777444,1,455.87042,285.84674,280,0
3865,103,0.021009,4918.776229,1,433.5665,304.37338,312,10
3866,234,0.116227,4537.494401,1,338.39288,286.05478,240,0
3868,223,0.011845,7811.90309,1,484.02164,344.3272,252,0
3869,100,0.039008,1201.326086,1,415.70975,179.4976,305,0
3870,201,0.014816,9586.236707,1,313.4958,306.17465,423,13
3871,223,0.007895,9443.794413,1,207.53731,289.4225,252,0
3872,210,0.12581,8458.232367,1,388.5238,184.23547,262,0
3873,101,0.170104,880.661057,1,396.80716,311.1461,349,10
3875,105,0.094461,8627.929239,1,334.7552,157.49815,271,77
3877,212,0.310864,9330.551913,1,389.66095,370.9518,260,0
3878,104,0.100614,3540.621015,1,302.55222,376.55444,291,3
3879,209,0.527356,4612.570465,1,439.23535,372.3974,223,0
3880,113,0.109769,2589.993621,1,398.44376,430.34946,363,28
3884,215,0.022181,6033.580723,1,305.95114,308.421,191,7
3886,205,0.038606,7132.51336,1,379.80655,46.002243,239,0
3887,114,0.221489,5020.725437,1,327.50217,168.65874,442,0
3889,208,0.26321,5691.521948,1,381.3573,351.25287,323,0
3891,113,0.107312,2128.336506,1,365.27948,317.27972,337,84
3892,205,0.125463,2076.359894,1,390.31403,315.94016,247,0
3893,203,0.046975,1476.484063,1,355.3461,265.76392,306,0
3895,205,0.171539,5195.793402,1,488.41608,305.5963,243,0
3896,234,0.117521,9755.571798,1,308.89587,275.23877,233,0
3897,230,0.083056,1206.98541,1,486.87067,303.49512,349,0
3898,106,0.348988,3236.312095,1,443.51822,465.33948,356,0
3900,210,0.072454,1316.430759,1,551.1849,336.66647,214,52
3901,230,0.214815,4779.313753,1,450.794,188.3551,281,6
3908,200,0.065318,3311.063484,1,471.34622,546.5848,254,0
3909,215,0.046069,2191.015521,1,434.28534,34.78303,193,5
3910,103,0.052121,8036.933574,1,358.82794,205.7131,266,18
3912,113,0.117752,2167.236325,1,438.02597,287.94846,390,0
3913,233,0.046986,7478.364285,1,325.17316,314.5958,214,0
3915,234,0.106042,508.940056,1,469.10324,440.46307,226,17
3916,234,0.307423,8345.946624,1,495.45227,266.71307,244,3
3919,113,0.100239,3104.423642,1,521.29987,379.0585,282,116
3921,233,0.076326,4.109935,1,387.1942,293.71765,271,0
3923,116,0.108053,5675.592746,1,523.36285,456.36945,254,7
3924,219,0.061502,6459.118005,1,500.0332,238.18684,267,74
3925,100,0.0456,5366.639481,1,435.3104,448.20572,296,0
3926,108,0.07897,2772.745114,1,292.89624,304.0401,337,4
3927,201,0.017222,3603.400625,1,368.8201,538.75244,270,0
3929,105,0.091417,5079.380437,1,286.60312,232.82834,232,4
3930,113,0.084963,349.394972,1,445.54895,255.01357,319,0
3931,230,0.085809,603.231303,1,308.80338,277.95764,276,0
3932,219,0.050691,7953.017049,1,460.219,455.3775,319,0
3933,103,0.016011,9563.795273,1,397.2316,440.81354,314,0
3934,230,0.052195,695.523743,1,340.16333,266.35037,319,20
3936,122,0.102624,1232.008815,1,458.61432,423.91922,259,6
3937,210,0.063569,3958.322013,1,395.19446,306.16217,255,0
3938,233,0.162399,2605.019648,1,442.17618,212.46632,213,0
3939,119,0.025748,4.628991,1,497.71588,571.50543,341,0
3942,208,0.121185,6166.647525,1,413.86096,338.0061,244,0
3943,200,0.682129,6599.101133,1,274.13513,147.72453,383,0
3944,103,0.015265,1968.860232,1,500.77728,202.1758,302,17
3946,230,0.046464,8522.977948,1,344.82675,296.69046,249,0
3947,115,0.065686,1784.219472,1,465.19556,437.3562,309,52
3948,209,0.082551,7376.768404,1,466.55573,266.14047,225,0
3949,106,0.463077,1313.557259,1,383.0894,236.44437,314,32
3950,205,0.138871,4597.943636,1,533.9696,397.24258,238,2
3951,112,0.123513,2318.386073,1,318.87836,251.38547,261,0
3955,223,0.010305,3958.727357,1,354.04828,241.24283,269,0
3956,122,0.076215,7117.931867,1,364.59543,255.46146,255,0
3957,221,0.038286,2948.616625,1,413.56332,297.5499,272,0
3958,116,0.026014,2999.290283,1,308.68405,165.75853,275,0
3959,221,0.160577,6631.298613,1,486.09332,306.12616,287,0
3960,233,0.080592,6048.650265,1,388.3565,302.49844,215,0
3962,114,0.21545,4821.707923,1,506.8315,428.95676,319,18
3963,221,0.027702,6346.88634,1,442.13046,407.00385,257,256
3964,230,0.047898,7802.428238,1,292.6272,161.54437,260,3
3965,215,0.028073,2023.899802,1,502.4285,333.8476,190,6
3968,116,0.023013,6198.973551,1,352.02402,94.4056,265,0
3969,105,0.102057,6406.791696,1,446.49353,305.53256,248,15
3971,215,0.113111,5584.875641,1,420.5729,345.4756,196,0
3972,202,0.011462,7688.935993,1,404.33432,301.434,268,0
3974,230,0.111745,6343.524437,1,338.97876,247.64742,308,0
3975,202,0.03013,1186.043536,1,473.61093,462.5647,165,1
3976,101,0.079408,4446.559653,1,415.2662,304.09778,354,0
3977,121,0.006757,651.586474,1,369.15897,96.888,365,0
3978,119,0.028058,9087.744642,1,194.1356,274.178,431,0
3980,117,0.040622,1293.025616,1,401.86667,347.8697,452,0
3982,115,0.0538,9042.687238,1,346.9027,300.36508,335,0
3984,213,0.057131,7096.62079,1,457.24176,253.40749,197,2
3986,210,0.258635,2899.32433,1,540.752,407.3437,241,0
3987,100,0.047988,7712.773565,1,399.5122,402.2728,277,17
3989,114,0.11636,4639.771003,1,344.50574,298.92606,285,6
3990,105,0.054455,4826.792093,1,425.51453,345.89948,264,10
3993,113,0.126029,7209.418555,1,374.35098,244.2978,382,0
3994,202,0.028327,1993.170655,1,365.38312,297.19278,162,72
3995,215,0.046668,6944.325705,1,392.65378,330.4911,182,0
3996,203,0.243089,2012.849253,1,336.74777,225.62793,217,0
3998,122,0.08812,3785.103888,1,522.5684,401.03418,250,28
3999,116,0.064365,6323.500893,1,427.65768,315.99646,258,5
4000,113,0.237332,9245.231752,1,467.72034,221.63463,358,0
4001,220,0.049338,9439.948643,1,397.36285,348.724,335,0
